Vernier Format 2
cstr_600_100_1.txt 8/2/118 13:32:7
Run 1
Time	Conductivity	Conductivity	Conductivity	
124	1581	1612	1340	
125	1492	1582	1217	
126	1581	1572	1307	
127	1443	1553	1251	
128	1522	1582	1262	
129	1531	1612	1340	
130	1463	1582	1251	
131	1531	1553	1351	
132	1433	1553	1217	
133	1531	1603	1340	
134	1502	1612	1296	
135	1511	1582	1262	
136	1522	1553	1318	
137	1443	1562	1217	
138	1541	1582	1374	
139	1502	1603	1217	
140	1551	1572	1307	
141	1472	1553	1284	
142	1472	1572	1273	
143	1511	1593	1374	
144	1472	1603	1228	
145	1522	1582	1284	
146	1443	1553	1239	
147	1492	1582	1273	
148	1511	1603	1351	
149	1492	1603	1195	
150	1511	1562	1351	
151	1443	1562	1228	
152	1541	1582	1340	
153	1472	1582	1251	
154	1531	1582	1262	
155	1492	1553	1318	
156	1452	1582	1228	
157	1511	1582	1385	
158	1463	1603	1184	
159	1541	1582	1318	
160	1433	1582	1239	
161	1522	1562	1351	
162	1482	1603	1262	
163	1502	1572	1262	
164	1492	1582	1318	
165	1423	1572	1251	
166	1511	1582	1351	
167	1433	1582	1206	
168	1551	1593	1329	
169	1403	1582	1251	
170	1522	1562	1318	
171	1443	1572	1239	
172	1522	1572	1284	
173	1463	1612	1318	
174	1463	1572	1239	
175	1472	1553	1329	
176	1443	1582	1206	
177	1511	1593	1362	
178	1423	1582	1262	
179	1502	1562	1351	
180	1423	1562	1228	
181	1511	1582	1284	
182	1463	1612	1273	
183	1463	1572	1273	
184	1463	1562	1307	
185	1463	1572	1228	
186	1502	1612	1362	
187	1413	1593	1251	
188	1511	1553	1318	
189	1423	1562	1195	
190	1511	1612	1329	
191	1443	1612	1239	
192	1472	1553	1340	
193	1393	1572	1284	
194	1472	1593	1284	
195	1452	1612	1318	
196	1443	1572	1251	
197	1472	1562	1296	
198	1423	1572	1195	
199	1522	1612	1351	
200	1403	1603	1228	
201	1502	1542	1340	
202	1413	1582	1184	
203	1531	1603	1374	
204	1423	1603	1228	
205	1492	1542	1340	
206	1383	1553	1195	
207	1502	1612	1351	
208	1403	1612	1273	
209	1492	1572	1296	
210	1403	1542	1228	
211	1472	1612	1318	
212	1433	1603	1307	
213	1463	1582	1251	
214	1443	1542	1329	
215	1413	1593	1184	
216	1472	1612	1340	
217	1433	1582	1228	
218	1443	1542	1351	
219	1393	1582	1195	
220	1482	1612	1362	
221	1413	1593	1217	
222	1452	1562	1351	
223	1413	1572	1184	
224	1502	1603	1362	
225	1423	1582	1228	
226	1443	1542	1351	
227	1383	1572	1228	
228	1502	1623	1351	
229	1403	1593	1239	
230	1472	1553	1318	
231	1393	1562	1228	
232	1502	1603	1374	
233	1393	1593	1262	
234	1472	1553	1318	
235	1393	1572	1195	
236	1492	1623	1374	
237	1393	1603	1217	
238	1463	1542	1351	
239	1383	1582	1195	
240	1492	1623	1351	
241	1393	1593	1239	
242	1452	1553	1351	
243	1383	1593	1184	
244	1482	1623	1329	
245	1374	1593	1217	
246	1413	1562	1329	
247	1393	1603	1195	
248	1423	1612	1340	
249	1363	1582	1262	
250	1433	1553	1351	
251	1433	1582	1206	
252	1413	1612	1340	
253	1383	1582	1273	
254	1413	1572	1329	
255	1423	1603	1228	
256	1393	1603	1307	
257	1413	1572	1296	
258	1393	1572	1329	
259	1463	1582	1262	
260	1354	1582	1284	
261	1433	1572	1351	
262	1393	1603	1239	
263	1463	1603	1296	
264	1354	1572	1262	
265	1463	1582	1340	
266	1393	1603	1184	
267	1443	1572	1362	
268	1354	1572	1217	
269	1413	1603	1362	
270	1433	1603	1239	
271	1383	1582	1307	
272	1423	1582	1318	
273	1393	1603	1284	
274	1452	1582	1318	
275	1354	1562	1251	
276	1463	1593	1351	
277	1383	1612	1206	
278	1452	1582	1318	
279	1315	1582	1228	
280	1443	1612	1374	
281	1393	1582	1228	
282	1363	1553	1284	
283	1423	1593	1284	
284	1383	1612	1262	
285	1433	1582	1307	
286	1334	1562	1217	
287	1463	1612	1329	
288	1354	1612	1228	
289	1413	1562	1329	
290	1344	1582	1173	
291	1463	1623	1340	
292	1363	1582	1228	
293	1383	1572	1273	
294	1433	1593	1307	
295	1354	1623	1273	
296	1423	1542	1351	
297	1354	1572	1228	
298	1443	1612	1362	
299	1354	1582	1228	
300	1393	1572	1273	
301	1433	1603	1262	
302	1363	1612	1262	
303	1423	1553	1329	
304	1354	1582	1217	
305	1452	1603	1374	
306	1354	1582	1262	
307	1383	1572	1284	
308	1403	1582	1273	
309	1354	1612	1284	
310	1433	1572	1307	
311	1324	1582	1228	
312	1433	1603	1340	
313	1354	1582	1228	
314	1354	1582	1296	
315	1433	1582	1307	
316	1304	1603	1262	
317	1423	1562	1362	
318	1354	1582	1206	
319	1393	1593	1318	
320	1374	1593	1251	
321	1363	1582	1273	
322	1413	1603	1329	
323	1285	1603	1251	
324	1393	1582	1351	
325	1403	1582	1217	
326	1334	1582	1296	
327	1393	1572	1362	
328	1334	1603	1184	
329	1383	1603	1351	
330	1383	1582	1262	
331	1334	1572	1228	
332	1433	1582	1351	
333	1304	1582	1228	
334	1354	1572	1329	
335	1433	1582	1273	
336	1304	1593	1251	
337	1393	1582	1340	
338	1363	1582	1239	
339	1354	1593	1262	
340	1383	1572	1362	
341	1315	1582	1217	
342	1393	1612	1307	
343	1363	1582	1307	
344	1315	1582	1228	
345	1433	1603	1318	
346	1344	1582	1262	
347	1334	1582	1262	
348	1413	1593	1340	
349	1304	1582	1228	
350	1363	1582	1307	
351	1413	1612	1307	
352	1285	1612	1228	
353	1363	1582	1351	
354	1393	1593	1228	
355	1334	1603	1251	
356	1393	1572	1374	
357	1315	1582	1228	
358	1354	1603	1307	
359	1383	1572	1329	
360	1344	1582	1217	
361	1354	1623	1318	
362	1383	1582	1296	
363	1304	1582	1195	
364	1383	1603	1351	
365	1334	1582	1318	
366	1304	1582	1239	
367	1383	1603	1362	
368	1334	1593	1273	
369	1315	1582	1228	
370	1393	1612	1362	
371	1354	1582	1273	
372	1295	1593	1217	
373	1383	1603	1340	
374	1354	1572	1307	
375	1304	1582	1217	
376	1393	1603	1340	
377	1344	1582	1307	
378	1304	1582	1217	
379	1393	1612	1340	
380	1324	1582	1284	
381	1275	1582	1228	
382	1393	1612	1351	
383	1344	1582	1307	
384	1285	1593	1184	
385	1363	1612	1362	
386	1344	1582	1307	
387	1304	1572	1228	
388	1354	1623	1318	
389	1383	1572	1351	
390	1275	1582	1184	
391	1334	1612	1296	
392	1383	1553	1351	
393	1295	1603	1217	
394	1315	1612	1284	
395	1344	1582	1340	
396	1354	1603	1262	
397	1304	1603	1251	
398	1334	1553	1351	
399	1383	1612	1273	
400	1304	1603	1251	
401	1315	1553	1273	
402	1393	1612	1340	
403	1285	1603	1239	
404	1275	1553	1239	
405	1393	1623	1374	
406	1344	1582	1262	
407	1285	1572	1206	
408	1374	1612	1351	
409	1374	1582	1307	
410	1275	1572	1195	
411	1295	1623	1318	
412	1374	1582	1318	
413	1324	1582	1251	
414	1304	1603	1262	
415	1354	1572	1351	
416	1324	1612	1318	
417	1304	1603	1251	
418	1285	1582	1318	
419	1354	1612	1340	
420	1304	1582	1217	
421	1255	1582	1262	
422	1374	1612	1374	
423	1363	1582	1262	
424	1265	1582	1206	
425	1304	1593	1340	
426	1393	1582	1340	
427	1295	1593	1228	
428	1265	1603	1228	
429	1354	1603	1340	
430	1324	1582	1307	
431	1275	1582	1228	
432	1275	1612	1262	
433	1344	1582	1329	
434	1344	1603	1273	
435	1265	1593	1262	
436	1315	1562	1318	
437	1363	1623	1318	
438	1275	1582	1251	
439	1255	1582	1217	
440	1354	1623	1351	
441	1344	1582	1318	
442	1255	1582	1228	
443	1285	1623	1284	
444	1354	1572	1307	
445	1304	1603	1273	
446	1275	1612	1228	
447	1295	1562	1307	
448	1354	1612	1351	
449	1315	1582	1273	
450	1245	1572	1206	
451	1324	1612	1362	
452	1354	1562	1340	
453	1245	1582	1251	
454	1285	1603	1273	
455	1344	1582	1307	
456	1315	1582	1318	
457	1295	1582	1217	
458	1255	1582	1262	
459	1334	1603	1340	
460	1354	1582	1284	
461	1226	1593	1251	
462	1295	1582	1262	
463	1363	1593	1362	
464	1324	1572	1340	
465	1275	1582	1195	
466	1275	1612	1296	
467	1354	1562	1362	
468	1304	1603	1262	
469	1255	1603	1228	
470	1285	1572	1262	
471	1344	1612	1362	
472	1285	1582	1273	
473	1235	1582	1217	
474	1304	1612	1284	
475	1315	1572	1340	
476	1304	1612	1262	
477	1255	1612	1251	
478	1275	1572	1307	
479	1354	1623	1340	
480	1255	1582	1228	
481	1235	1562	1262	
482	1354	1612	1374	
483	1334	1582	1307	
484	1255	1582	1217	
485	1265	1623	1262	
486	1275	1562	1340	
487	1334	1612	1374	
488	1275	1582	1262	
489	1215	1572	1228	
490	1275	1612	1307	
491	1315	1582	1318	
492	1275	1603	1296	
493	1235	1612	1195	
494	1265	1582	1251	
495	1344	1593	1351	
496	1344	1603	1284	
497	1226	1593	1217	
498	1275	1603	1228	
499	1304	1593	1351	
500	1304	1582	1351	
501	1285	1603	1217	
502	1235	1593	1251	
503	1265	1572	1318	
504	1324	1603	1374	
505	1275	1582	1318	
506	1226	1603	1206	
507	1245	1612	1273	
508	1295	1572	1351	
509	1334	1623	1340	
510	1275	1572	1284	
511	1245	1572	1195	
512	1275	1612	1307	
513	1304	1572	1307	
514	1285	1612	1273	
515	1255	1612	1217	
516	1226	1572	1228	
517	1304	1612	1340	
518	1315	1582	1340	
519	1265	1612	1251	
520	1235	1603	1239	
521	1235	1562	1307	
522	1315	1612	1351	
523	1295	1603	1262	
524	1226	1582	1251	
525	1265	1603	1262	
526	1275	1603	1307	
527	1295	1593	1362	
528	1255	1593	1228	
529	1226	1582	1251	
530	1265	1582	1329	
531	1304	1612	1307	
532	1265	1582	1262	
533	1206	1603	1228	
534	1245	1612	1296	
535	1304	1582	1318	
536	1334	1603	1307	
537	1245	1593	1251	
538	1206	1582	1228	
539	1275	1612	1307	
540	1285	1572	1318	
541	1295	1623	1340	
542	1235	1593	1251	
543	1206	1562	1262	
544	1285	1612	1340	
545	1275	1582	1362	
546	1304	1603	1307	
547	1255	1593	1251	
548	1206	1593	1228	
549	1255	1582	1262	
550	1275	1623	1329	
551	1304	1572	1362	
552	1285	1612	1273	
553	1215	1612	1228	
554	1196	1582	1217	
555	1265	1623	1351	
556	1304	1562	1318	
557	1285	1623	1307	
558	1245	1582	1262	
559	1196	1582	1228	
560	1226	1612	1284	
561	1235	1582	1307	
562	1304	1603	1351	
563	1285	1612	1284	
564	1206	1603	1239	
565	1215	1603	1228	
566	1235	1612	1307	
567	1275	1562	1362	
568	1315	1623	1351	
569	1265	1582	1284	
570	1226	1582	1217	
571	1226	1623	1228	
572	1235	1572	1262	
573	1295	1612	1362	
574	1295	1582	1307	
575	1226	1612	1251	
576	1196	1612	1217	
577	1176	1582	1262	
578	1285	1593	1340	
579	1324	1603	1318	
580	1265	1582	1340	
581	1255	1582	1251	
582	1206	1582	1262	
583	1226	1572	1273	
584	1304	1633	1340	
585	1275	1572	1340	
586	1285	1612	1262	
587	1206	1612	1217	
588	1176	1572	1217	
589	1235	1623	1284	
590	1235	1582	1351	
591	1275	1603	1374	
592	1275	1593	1284	
593	1215	1593	1251	
594	1206	1593	1228	
595	1206	1612	1307	
596	1265	1572	1329	
597	1275	1623	1329	
598	1255	1582	1318	
599	1235	1612	1262	
600	1196	1603	1262	
601	1196	1562	1251	
602	1255	1633	1307	
603	1285	1582	1340	
604	1275	1623	1340	
605	1265	1603	1273	
606	1186	1603	1228	
607	1215	1612	1217	
608	1206	1603	1284	
609	1235	1603	1362	
610	1275	1623	1318	
611	1265	1572	1318	
612	1265	1603	1228	
613	1186	1603	1262	
614	1176	1572	1228	
615	1215	1623	1318	
616	1226	1582	1351	
617	1285	1612	1340	
618	1265	1593	1307	
619	1176	1603	1228	
620	1196	1612	1251	
621	1176	1582	1239	
622	1235	1612	1307	
623	1275	1612	1329	
624	1265	1582	1340	
625	1255	1612	1284	
626	1196	1603	1228	
627	1186	1593	1195	
628	1206	1612	1284	
629	1226	1572	1284	
630	1285	1633	1362	
631	1265	1582	1318	
632	1245	1603	1340	
633	1226	1582	1239	
634	1176	1603	1217	
635	1196	1612	1228	
636	1186	1593	1262	
637	1235	1582	1318	
638	1265	1612	1362	
639	1245	1572	1362	
640	1235	1612	1262	
641	1186	1603	1262	
642	1186	1572	1195	
643	1186	1623	1239	
644	1166	1582	1284	
645	1245	1603	1362	
646	1275	1582	1329	
647	1265	1582	1362	
648	1275	1612	1307	
649	1196	1582	1262	
650	1186	1582	1195	
651	1186	1612	1251	
652	1176	1593	1228	
653	1235	1623	1307	
654	1226	1572	1340	
655	1275	1612	1374	
656	1255	1582	1307	
657	1235	1612	1307	
658	1235	1593	1262	
659	1156	1582	1228	
660	1186	1603	1217	
661	1166	1612	1284	
662	1226	1582	1340	
663	1275	1612	1362	
664	1245	1582	1340	
665	1275	1633	1296	
666	1245	1582	1296	
667	1186	1612	1251	
668	1196	1593	1251	
669	1127	1593	1228	
670	1196	1612	1262	
671	1176	1593	1262	
672	1226	1593	1340	
673	1206	1612	1340	
674	1235	1582	1362	
675	1275	1623	1351	
676	1235	1582	1351	
677	1265	1603	1307	
678	1196	1603	1284	
679	1196	1603	1195	
680	1196	1603	1228	
681	1147	1582	1228	
682	1166	1623	1273	
683	1186	1582	1273	
684	1206	1612	1307	
685	1245	1593	1351	
686	1235	1593	1362	
687	1275	1603	1340	
688	1226	1582	1351	
689	1255	1612	1273	
690	1176	1612	1239	
691	1166	1593	1228	
692	1176	1612	1251	
693	1147	1572	1251	
694	1186	1623	1273	
695	1147	1582	1284	
696	1215	1603	1329	
697	1235	1612	1340	
698	1226	1582	1374	
699	1255	1623	1329	
700	1235	1582	1318	
701	1275	1612	1318	
702	1226	1582	1296	
703	1235	1612	1273	
704	1186	1603	1239	
705	1147	1582	1262	
706	1166	1612	1217	
707	1156	1582	1228	
708	1137	1603	1228	
709	1147	1612	1262	
710	1156	1582	1251	
711	1206	1612	1340	
712	1186	1572	1340	
713	1235	1633	1374	
714	1235	1572	1362	
715	1245	1623	1374	
716	1255	1582	1329	
717	1215	1593	1351	
718	1226	1593	1307	
719	1186	1582	1307	
720	1186	1612	1251	
721	1176	1612	1262	
722	1156	1593	1206	
723	1176	1623	1228	
724	1147	1582	1195	
725	1166	1612	1251	
726	1147	1593	1251	
727	1166	1612	1284	
728	1176	1593	1296	
729	1186	1582	1318	
730	1235	1612	1374	
731	1215	1572	1351	
732	1255	1633	1340	
733	1206	1572	1340	
734	1226	1633	1362	
735	1226	1582	1340	
736	1226	1603	1362	
737	1226	1612	1262	
738	1176	1612	1273	
739	1186	1593	1251	
740	1156	1582	1284	
741	1166	1593	1251	
742	1147	1603	1273	
743	1127	1593	1228	
744	1166	1612	1228	
745	1147	1582	1228	
746	1147	1612	1228	
747	1147	1582	1262	
748	1127	1593	1273	
749	1176	1612	1273	
750	1176	1572	1262	
751	1196	1623	1329	
752	1176	1562	1307	
753	1186	1633	1318	
754	1196	1582	1340	
755	1215	1623	1362	
756	1226	1603	1340	
757	1206	1593	1374	
758	1275	1612	1318	
759	1196	1582	1340	
760	1235	1623	1351	
761	1226	1572	1329	
762	1196	1623	1307	
763	1206	1593	1273	
764	1176	1612	1273	
765	1206	1603	1251	
766	1156	1612	1296	
767	1156	1603	1251	
768	1156	1612	1262	
769	1147	1593	1228	
770	1156	1612	1228	
771	1117	1603	1206	
772	1147	1603	1251	
773	1137	1582	1262	
774	1156	1593	1239	
775	1127	1603	1262	
776	1117	1582	1251	
777	1137	1612	1284	
778	1147	1572	1228	
779	1156	1612	1262	
780	1137	1572	1273	
781	1156	1612	1273	
782	1127	1593	1273	
783	1147	1603	1284	
784	1137	1612	1307	
785	1147	1572	1273	
786	1176	1623	1273	
787	1117	1562	1296	
788	1176	1623	1307	
789	1137	1593	1296	
790	1166	1612	1318	
791	1156	1582	1318	
792	1196	1603	1318	
793	1226	1612	1340	
794	1196	1582	1351	
795	1226	1633	1340	
796	1196	1572	1351	
797	1226	1612	1374	
798	1206	1572	1351	
799	1186	1612	1374	
800	1186	1603	1351	
801	1206	1582	1351	
802	1196	1633	1351	
803	1186	1572	1340	
804	1196	1643	1351	
805	1206	1572	1329	
806	1226	1612	1362	
807	1215	1582	1351	
808	1206	1593	1374	
809	1206	1612	1351	
810	1196	1582	1351	
811	1226	1623	1340	
812	1206	1562	1340	
813	1196	1633	1385	
814	1186	1582	1340	
815	1186	1603	1374	
816	1206	1612	1329	
817	1186	1593	1351	
818	1206	1623	1351	
819	1156	1582	1351	
820	1226	1612	1385	
821	1186	1582	1340	
822	1186	1623	1374	
823	1186	1593	1329	
824	1156	1603	1351	
825	1176	1612	1362	
826	1166	1572	1318	
827	1176	1623	1340	
828	1147	1572	1284	
829	1147	1633	1296	
830	1117	1603	1296	
831	1147	1593	1262	
832	1147	1603	1307	
833	1107	1593	1239	
834	1117	1623	1284	
835	1117	1582	1239	
836	1127	1612	1262	
837	1097	1603	1239	
838	1147	1582	1239	
839	1097	1612	1262	
840	1127	1603	1184	
841	1137	1612	1251	
842	1107	1582	1239	
843	1147	1603	1228	
844	1117	1603	1228	
845	1156	1603	1251	
846	1127	1603	1262	
847	1156	1612	1228	
848	1166	1603	1273	
849	1176	1603	1284	
850	1176	1612	1296	
851	1196	1593	1307	
852	1206	1612	1307	
853	1186	1582	1351	
854	1226	1623	1340	
855	1186	1582	1351	
856	1186	1612	1362	
857	1226	1582	1318	
858	1176	1603	1362	
859	1206	1623	1362	
860	1156	1562	1351	
861	1196	1623	1329	
862	1127	1582	1318	
863	1156	1623	1284	
864	1127	1582	1296	
865	1117	1603	1284	
866	1117	1612	1262	
867	1097	1582	1251	
868	1127	1633	1239	
869	1078	1572	1251	
870	1127	1603	1239	
871	1117	1612	1228	
872	1137	1612	1195	
873	1107	1603	1273	
874	1147	1612	1262	
875	1147	1603	1251	
876	1147	1612	1284	
877	1186	1603	1318	
878	1186	1582	1351	
879	1206	1623	1318	
880	1196	1582	1329	
881	1196	1623	1362	
882	1196	1582	1340	
883	1176	1603	1362	
884	1176	1623	1362	
885	1166	1582	1318	
886	1156	1643	1307	
887	1107	1572	1307	
888	1147	1623	1296	
889	1078	1603	1262	
890	1107	1603	1228	
891	1107	1612	1262	
892	1097	1603	1206	
893	1127	1603	1251	
894	1117	1593	1239	
895	1166	1612	1206	
896	1117	1612	1273	
897	1176	1603	1273	
898	1147	1593	1284	
899	1186	1612	1351	
900	1196	1582	1340	
901	1196	1603	1385	
902	1196	1623	1351	
903	1147	1572	1318	
904	1186	1623	1318	
905	1127	1582	1262	
906	1117	1612	1284	
907	1087	1623	1251	
908	1097	1582	1228	
909	1097	1612	1239	
910	1097	1603	1228	
911	1147	1612	1217	
912	1147	1582	1284	
913	1186	1593	1296	
914	1156	1582	1318	
915	1186	1623	1340	
916	1186	1572	1362	
917	1206	1612	1351	
918	1196	1603	1318	
919	1137	1582	1351	
920	1147	1623	1329	
921	1107	1582	1251	
922	1117	1612	1284	
923	1078	1612	1239	
924	1087	1603	1217	
925	1107	1612	1251	
926	1127	1593	1228	
927	1156	1612	1228	
928	1166	1593	1307	
929	1186	1603	1318	
930	1166	1593	1318	
931	1215	1633	1362	
932	1186	1582	1340	
933	1166	1603	1385	
934	1176	1612	1351	
935	1107	1582	1284	
936	1117	1633	1284	
937	1087	1582	1251	
938	1117	1612	1239	
939	1067	1603	1262	
940	1107	1603	1206	
941	1097	1612	1262	
942	1127	1593	1273	
943	1147	1603	1284	
944	1156	1582	1329	
945	1196	1623	1296	
946	1186	1582	1340	
947	1186	1612	1351	
948	1196	1582	1318	
949	1147	1593	1351	
950	1186	1623	1340	
951	1127	1572	1284	
952	1147	1633	1284	
953	1087	1593	1251	
954	1097	1603	1228	
955	1087	1612	1239	
956	1078	1593	1228	
957	1097	1612	1251	
958	1097	1612	1273	
959	1147	1603	1262	
960	1147	1603	1340	
961	1186	1612	1340	
962	1176	1582	1340	
963	1176	1612	1396	
964	1156	1593	1351	
965	1156	1582	1340	
966	1147	1623	1307	
967	1107	1572	1251	
968	1097	1612	1239	
969	1078	1593	1228	
970	1097	1612	1206	
971	1087	1623	1228	
972	1127	1612	1262	
973	1176	1582	1284	
974	1166	1603	1329	
975	1196	1612	1318	
976	1186	1572	1340	
977	1196	1633	1362	
978	1107	1582	1340	
979	1137	1623	1329	
980	1097	1603	1307	
981	1078	1593	1228	
982	1097	1612	1228	
983	1097	1603	1195	
984	1127	1603	1217	
985	1127	1593	1296	
986	1156	1612	1262	
987	1166	1582	1307	
988	1186	1633	1362	
989	1156	1582	1329	
990	1147	1623	1340	
991	1117	1612	1307	
992	1107	1582	1273	
993	1117	1633	1296	
994	1067	1582	1228	
995	1097	1603	1262	
996	1058	1603	1262	
997	1117	1612	1206	
998	1137	1593	1273	
999	1176	1633	1296	
1000	1176	1582	1307	
1001	1166	1612	1351	
1002	1147	1612	1362	
1003	1127	1582	1362	
1004	1137	1633	1340	
1005	1078	1582	1273	
1006	1097	1612	1284	
1007	1078	1612	1262	
1008	1107	1582	1228	
1009	1078	1603	1262	
1010	1107	1623	1262	
1011	1147	1612	1273	
1012	1147	1612	1340	
1013	1176	1612	1351	
1014	1166	1582	1351	
1015	1156	1623	1385	
1016	1087	1582	1307	
1017	1107	1623	1273	
1018	1078	1612	1251	
1019	1078	1603	1195	
1020	1078	1612	1262	
1021	1107	1612	1262	
1022	1147	1603	1296	
1023	1156	1593	1351	
1024	1186	1623	1351	
1025	1147	1572	1362	
1026	1176	1633	1362	
1027	1137	1582	1329	
1028	1097	1612	1284	
1029	1107	1612	1262	
1030	1078	1582	1195	
1031	1087	1623	1228	
1032	1107	1603	1239	
1033	1127	1612	1262	
1034	1127	1582	1318	
1035	1186	1623	1362	
1036	1127	1593	1329	
1037	1147	1623	1385	
1038	1117	1582	1307	
1039	1078	1612	1284	
1040	1078	1623	1262	
1041	1048	1603	1217	
1042	1117	1603	1228	
1043	1078	1612	1262	
1044	1147	1603	1273	
1045	1127	1593	1340	
1046	1147	1623	1307	
1047	1166	1582	1329	
1048	1186	1623	1362	
1049	1117	1582	1318	
1050	1107	1633	1307	
1051	1087	1603	1296	
1052	1048	1582	1262	
1053	1078	1633	1239	
1054	1067	1603	1239	
1055	1117	1612	1206	
1056	1097	1603	1307	
1057	1147	1612	1296	
1058	1147	1603	1340	
1059	1156	1633	1351	
1060	1156	1572	1351	
1061	1117	1633	1318	
1062	1087	1612	1307	
1063	1078	1582	1262	
1064	1078	1623	1239	
1065	1058	1582	1195	
1066	1097	1612	1251	
1067	1078	1593	1262	
1068	1147	1612	1262	
1069	1147	1612	1318	
1070	1186	1623	1351	
1071	1117	1582	1340	
1072	1127	1633	1340	
1073	1048	1603	1296	
1074	1087	1612	1251	
1075	1078	1612	1251	
1076	1067	1603	1239	
1077	1078	1612	1239	
1078	1117	1623	1296	
1079	1147	1582	1273	
1080	1147	1612	1374	
1081	1156	1603	1318	
1082	1117	1582	1362	
1083	1127	1623	1307	
1084	1048	1582	1251	
1085	1078	1612	1262	
1086	1038	1603	1251	
1087	1097	1603	1217	
1088	1097	1603	1284	
1089	1176	1612	1340	
1090	1156	1582	1307	
1091	1166	1612	1396	
1092	1137	1593	1307	
1093	1078	1582	1307	
1094	1078	1623	1262	
1095	1038	1603	1217	
1096	1087	1603	1262	
1097	1067	1612	1251	
1098	1147	1612	1262	
1099	1137	1582	1362	
1100	1186	1623	1340	
1101	1117	1572	1351	
1102	1147	1633	1340	
1103	1087	1603	1262	
1104	1067	1612	1273	
1105	1038	1633	1251	
1106	1087	1593	1239	
1107	1107	1612	1239	
1108	1127	1612	1329	
1109	1127	1603	1329	
1110	1156	1603	1362	
1111	1147	1612	1362	
1112	1107	1582	1329	
1113	1078	1633	1296	
1114	1048	1582	1228	
1115	1058	1612	1262	
1116	1048	1593	1251	
1117	1107	1612	1251	
1118	1127	1582	1307	
1119	1147	1633	1351	
1120	1127	1582	1318	
1121	1147	1623	1385	
1122	1097	1603	1307	
1123	1078	1612	1239	
1124	1067	1612	1262	
1125	1097	1603	1195	
1126	1078	1603	1273	
1127	1127	1623	1307	
1128	1176	1582	1340	
1129	1117	1603	1396	
1130	1147	1623	1340	
1131	1067	1593	1273	
1132	1097	1612	1284	
1133	1028	1582	1251	
1134	1078	1612	1228	
1135	1097	1603	1262	
1136	1137	1612	1262	
1137	1127	1603	1340	
1138	1176	1633	1374	
1139	1127	1572	1351	
1140	1107	1623	1307	
1141	1038	1593	1262	
