Vernier Format 2
cstr_600_300_1.txt 8/2/118 14:1:9
Run 1
Time	Conductivity	Conductivity	Conductivity	
125	1571	1603	1362	
126	1423	1553	1262	
127	1472	1582	1217	
128	1492	1582	1340	
129	1511	1603	1340	
130	1413	1572	1217	
131	1463	1582	1273	
132	1541	1603	1362	
133	1443	1553	1262	
134	1433	1603	1195	
135	1522	1603	1307	
136	1511	1562	1307	
137	1433	1593	1217	
138	1452	1582	1262	
139	1522	1612	1318	
140	1413	1562	1251	
141	1463	1582	1228	
142	1541	1593	1307	
143	1463	1572	1318	
144	1423	1582	1228	
145	1463	1582	1307	
146	1551	1603	1362	
147	1433	1553	1239	
148	1423	1603	1217	
149	1502	1603	1318	
150	1492	1572	1284	
151	1423	1582	1228	
152	1443	1572	1296	
153	1541	1603	1362	
154	1433	1553	1228	
155	1423	1582	1228	
156	1492	1603	1351	
157	1463	1553	1318	
158	1413	1603	1206	
159	1433	1582	1284	
160	1511	1612	1340	
161	1393	1553	1262	
162	1443	1582	1195	
163	1502	1603	1340	
164	1463	1572	1318	
165	1393	1603	1217	
166	1443	1582	1262	
167	1522	1612	1340	
168	1403	1572	1239	
169	1403	1603	1228	
170	1511	1612	1318	
171	1413	1582	1307	
172	1393	1603	1195	
173	1452	1582	1284	
174	1502	1612	1362	
175	1383	1562	1228	
176	1423	1593	1228	
177	1522	1612	1340	
178	1433	1562	1273	
179	1423	1582	1173	
180	1482	1562	1296	
181	1472	1603	1351	
182	1374	1553	1228	
183	1452	1582	1262	
184	1502	1593	1374	
185	1413	1582	1273	
186	1413	1582	1195	
187	1472	1562	1296	
188	1443	1623	1351	
189	1363	1572	1195	
190	1433	1593	1251	
191	1463	1582	1351	
192	1383	1593	1273	
193	1433	1582	1217	
194	1443	1562	1351	
195	1433	1603	1296	
196	1354	1562	1228	
197	1463	1582	1307	
198	1452	1562	1362	
199	1393	1612	1251	
200	1433	1593	1195	
201	1463	1553	1351	
202	1443	1603	1296	
203	1374	1582	1228	
204	1502	1603	1284	
205	1452	1562	1307	
206	1363	1612	1262	
207	1393	1603	1217	
208	1492	1562	1329	
209	1433	1603	1296	
210	1374	1582	1217	
211	1463	1603	1296	
212	1423	1553	1351	
213	1363	1623	1217	
214	1393	1582	1262	
215	1452	1582	1340	
216	1383	1593	1262	
217	1354	1582	1217	
218	1443	1612	1318	
219	1393	1553	1340	
220	1363	1603	1251	
221	1413	1582	1239	
222	1472	1582	1318	
223	1363	1572	1262	
224	1363	1582	1217	
225	1463	1612	1340	
226	1383	1572	1318	
227	1383	1593	1184	
228	1413	1582	1307	
229	1463	1603	1362	
230	1334	1572	1217	
231	1413	1572	1284	
232	1472	1582	1374	
233	1354	1593	1251	
234	1393	1593	1195	
235	1443	1562	1318	
236	1363	1612	1307	
237	1363	1572	1217	
238	1443	1593	1296	
239	1403	1582	1307	
240	1344	1582	1217	
241	1463	1593	1307	
242	1413	1553	1318	
243	1374	1593	1217	
244	1363	1582	1284	
245	1452	1612	1351	
246	1363	1553	1262	
247	1383	1572	1239	
248	1443	1603	1362	
249	1383	1582	1284	
250	1334	1603	1217	
251	1403	1572	1318	
252	1433	1603	1362	
253	1324	1572	1195	
254	1413	1582	1262	
255	1433	1582	1374	
256	1363	1593	1239	
257	1363	1603	1228	
258	1403	1572	1329	
259	1374	1603	1284	
260	1315	1572	1217	
261	1433	1612	1307	
262	1354	1572	1318	
263	1344	1603	1251	
264	1403	1612	1329	
265	1393	1572	1307	
266	1344	1593	1195	
267	1423	1572	1273	
268	1433	1623	1351	
269	1304	1582	1206	
270	1393	1603	1251	
271	1423	1582	1362	
272	1354	1603	1251	
273	1393	1582	1228	
274	1443	1553	1307	
275	1363	1612	1262	
276	1354	1572	1251	
277	1423	1612	1340	
278	1324	1553	1296	
279	1354	1603	1228	
280	1423	1582	1351	
281	1354	1582	1307	
282	1334	1582	1217	
283	1413	1562	1340	
284	1383	1612	1351	
285	1315	1562	1228	
286	1433	1582	1273	
287	1383	1582	1318	
288	1304	1603	1228	
289	1393	1612	1273	
290	1374	1553	1340	
291	1324	1593	1228	
292	1383	1572	1307	
293	1433	1612	1362	
294	1304	1553	1228	
295	1393	1582	1262	
296	1393	1603	1374	
297	1304	1612	1239	
298	1363	1603	1228	
299	1403	1562	1318	
300	1334	1603	1228	
301	1354	1582	1239	
302	1433	1612	1340	
303	1304	1562	1228	
304	1363	1603	1195	
305	1413	1582	1374	
306	1304	1603	1273	
307	1354	1603	1195	
308	1413	1553	1307	
309	1344	1612	1273	
310	1315	1582	1228	
311	1403	1612	1307	
312	1334	1572	1251	
313	1315	1593	1217	
314	1393	1603	1340	
315	1344	1582	1262	
316	1304	1603	1206	
317	1374	1572	1340	
318	1363	1612	1284	
319	1295	1582	1228	
320	1393	1603	1307	
321	1334	1572	1273	
322	1324	1582	1228	
323	1413	1612	1340	
324	1315	1593	1273	
325	1304	1582	1173	
326	1383	1582	1307	
327	1344	1623	1318	
328	1295	1582	1195	
329	1413	1603	1284	
330	1334	1562	1284	
331	1295	1603	1217	
332	1363	1612	1340	
333	1315	1582	1296	
334	1315	1582	1206	
335	1363	1582	1318	
336	1354	1623	1318	
337	1275	1582	1228	
338	1393	1593	1307	
339	1334	1553	1318	
340	1304	1603	1228	
341	1383	1603	1340	
342	1344	1572	1284	
343	1304	1603	1206	
344	1374	1572	1307	
345	1354	1612	1340	
346	1275	1572	1217	
347	1393	1603	1329	
348	1315	1553	1284	
349	1275	1612	1217	
350	1383	1612	1307	
351	1315	1582	1307	
352	1295	1593	1195	
353	1374	1572	1340	
354	1304	1633	1273	
355	1265	1603	1228	
356	1413	1593	1318	
357	1275	1572	1262	
358	1315	1582	1217	
359	1383	1612	1351	
360	1295	1582	1273	
361	1324	1593	1217	
362	1354	1553	1362	
363	1275	1612	1262	
364	1304	1582	1296	
365	1354	1612	1329	
366	1265	1582	1184	
367	1354	1572	1284	
368	1354	1623	1340	
369	1235	1603	1239	
370	1393	1612	1273	
371	1285	1553	1318	
372	1275	1612	1206	
373	1363	1582	1362	
374	1295	1612	1262	
375	1275	1603	1228	
376	1383	1562	1318	
377	1275	1582	1228	
378	1304	1582	1273	
379	1354	1612	1362	
380	1235	1582	1195	
381	1374	1582	1307	
382	1334	1582	1296	
383	1285	1612	1206	
384	1354	1623	1362	
385	1255	1572	1262	
386	1304	1593	1206	
387	1354	1572	1351	
388	1265	1623	1262	
389	1344	1593	1329	
390	1324	1612	1307	
391	1245	1582	1228	
392	1354	1562	1340	
393	1304	1612	1296	
394	1285	1572	1262	
395	1354	1633	1340	
396	1255	1562	1228	
397	1334	1603	1296	
398	1304	1593	1307	
399	1235	1603	1251	
400	1354	1612	1307	
401	1285	1582	1273	
402	1275	1603	1184	
403	1344	1572	1362	
404	1285	1612	1284	
405	1304	1603	1273	
406	1344	1603	1340	
407	1235	1582	1217	
408	1324	1572	1318	
409	1315	1603	1340	
410	1265	1582	1239	
411	1344	1623	1362	
412	1265	1562	1206	
413	1304	1603	1262	
414	1324	1582	1351	
415	1235	1603	1239	
416	1354	1612	1340	
417	1235	1582	1228	
418	1324	1603	1239	
419	1304	1562	1362	
420	1265	1612	1228	
421	1334	1612	1318	
422	1255	1612	1284	
423	1304	1582	1239	
424	1304	1553	1351	
425	1265	1612	1217	
426	1315	1582	1351	
427	1295	1623	1307	
428	1235	1593	1228	
429	1354	1572	1340	
430	1265	1593	1228	
431	1295	1572	1307	
432	1304	1633	1307	
433	1245	1582	1217	
434	1354	1603	1318	
435	1255	1572	1217	
436	1324	1582	1262	
437	1285	1603	1340	
438	1235	1603	1217	
439	1334	1612	1340	
440	1245	1562	1206	
441	1315	1612	1262	
442	1275	1572	1307	
443	1255	1603	1217	
444	1324	1623	1340	
445	1235	1572	1262	
446	1315	1612	1296	
447	1275	1562	1296	
448	1265	1593	1239	
449	1324	1603	1362	
450	1235	1603	1262	
451	1304	1623	1329	
452	1235	1562	1273	
453	1275	1612	1206	
454	1295	1562	1362	
455	1235	1623	1262	
456	1295	1612	1318	
457	1265	1603	1284	
458	1275	1603	1184	
459	1324	1553	1318	
460	1255	1603	1262	
461	1304	1582	1273	
462	1295	1612	1351	
463	1245	1572	1217	
464	1334	1572	1307	
465	1235	1612	1239	
466	1275	1582	1273	
467	1334	1623	1340	
468	1206	1593	1206	
469	1344	1603	1307	
470	1235	1582	1217	
471	1285	1593	1284	
472	1275	1612	1307	
473	1235	1603	1217	
474	1344	1612	1351	
475	1186	1582	1206	
476	1324	1582	1273	
477	1275	1603	1296	
478	1235	1593	1217	
479	1315	1623	1340	
480	1206	1572	1262	
481	1295	1603	1262	
482	1275	1562	1340	
483	1215	1603	1239	
484	1304	1623	1351	
485	1226	1593	1228	
486	1304	1623	1296	
487	1226	1562	1273	
488	1275	1582	1206	
489	1275	1582	1340	
490	1235	1612	1195	
491	1315	1603	1329	
492	1206	1593	1251	
493	1275	1612	1296	
494	1275	1553	1329	
495	1235	1603	1217	
496	1285	1582	1340	
497	1235	1612	1228	
498	1275	1623	1307	
499	1235	1582	1273	
500	1255	1603	1228	
501	1255	1553	1351	
502	1226	1612	1228	
503	1315	1572	1362	
504	1215	1623	1228	
505	1275	1612	1296	
506	1235	1593	1296	
507	1215	1612	1228	
508	1275	1572	1351	
509	1226	1603	1251	
510	1285	1593	1362	
511	1245	1623	1273	
512	1275	1603	1251	
513	1275	1582	1307	
514	1196	1603	1184	
515	1275	1572	1318	
516	1226	1612	1262	
517	1265	1593	1273	
518	1285	1603	1318	
519	1226	1582	1195	
520	1275	1572	1362	
521	1235	1603	1217	
522	1285	1593	1307	
523	1265	1612	1307	
524	1186	1603	1239	
525	1304	1612	1318	
526	1226	1582	1195	
527	1285	1582	1307	
528	1245	1633	1273	
529	1245	1593	1273	
530	1275	1612	1362	
531	1186	1593	1195	
532	1275	1593	1318	
533	1215	1612	1206	
534	1275	1582	1318	
535	1235	1612	1296	
536	1245	1603	1273	
537	1275	1612	1307	
538	1226	1582	1184	
539	1285	1562	1351	
540	1196	1612	1284	
541	1206	1603	1284	
542	1275	1603	1362	
543	1186	1572	1228	
544	1285	1582	1307	
545	1226	1612	1262	
546	1196	1603	1262	
547	1304	1612	1362	
548	1176	1572	1228	
549	1255	1603	1307	
550	1235	1603	1329	
551	1196	1603	1251	
552	1304	1612	1340	
553	1196	1572	1217	
554	1275	1593	1262	
555	1265	1582	1362	
556	1166	1603	1206	
557	1295	1612	1340	
558	1156	1582	1251	
559	1245	1603	1262	
560	1255	1582	1340	
561	1176	1612	1251	
562	1285	1623	1340	
563	1206	1572	1273	
564	1215	1593	1228	
565	1255	1572	1362	
566	1176	1623	1251	
567	1285	1612	1307	
568	1235	1582	1273	
569	1226	1612	1217	
570	1275	1562	1351	
571	1196	1623	1262	
572	1255	1612	1273	
573	1245	1582	1296	
574	1206	1603	1195	
575	1255	1582	1351	
576	1206	1623	1273	
577	1235	1593	1307	
578	1275	1612	1340	
579	1196	1582	1217	
580	1265	1582	1329	
581	1196	1623	1262	
582	1206	1603	1284	
583	1265	1612	1362	
584	1156	1582	1217	
585	1255	1572	1340	
586	1206	1612	1296	
587	1226	1593	1273	
588	1255	1623	1362	
589	1147	1572	1206	
590	1265	1582	1307	
591	1206	1612	1273	
592	1206	1612	1251	
593	1275	1623	1362	
594	1166	1582	1195	
595	1255	1603	1307	
596	1215	1603	1307	
597	1186	1603	1251	
598	1265	1612	1385	
599	1156	1572	1251	
600	1265	1603	1307	
601	1226	1593	1307	
602	1196	1582	1262	
603	1255	1633	1374	
604	1147	1572	1262	
605	1255	1593	1262	
606	1206	1582	1307	
607	1166	1612	1228	
608	1265	1633	1351	
609	1156	1582	1262	
610	1255	1612	1273	
611	1235	1572	1318	
612	1176	1612	1228	
613	1275	1633	1351	
614	1147	1593	1228	
615	1235	1612	1251	
616	1206	1582	1329	
617	1166	1603	1217	
618	1265	1623	1340	
619	1156	1593	1228	
620	1245	1612	1262	
621	1235	1572	1307	
622	1186	1612	1239	
623	1245	1612	1362	
624	1176	1582	1262	
625	1235	1593	1239	
626	1226	1572	1340	
627	1147	1612	1228	
628	1265	1612	1318	
629	1186	1582	1262	
630	1235	1603	1228	
631	1215	1572	1362	
632	1176	1623	1228	
633	1255	1603	1362	
634	1147	1612	1284	
635	1215	1603	1239	
636	1235	1553	1340	
637	1176	1623	1228	
638	1235	1612	1362	
639	1176	1603	1273	
640	1245	1603	1273	
641	1215	1572	1307	
642	1156	1603	1217	
643	1255	1582	1374	
644	1156	1612	1273	
645	1226	1612	1262	
646	1226	1572	1329	
647	1186	1603	1228	
648	1226	1593	1362	
649	1166	1623	1262	
650	1235	1603	1307	
651	1215	1572	1329	
652	1166	1593	1228	
653	1235	1582	1362	
654	1147	1633	1273	
655	1226	1612	1318	
656	1176	1603	1329	
657	1176	1612	1217	
658	1215	1582	1340	
659	1186	1623	1228	
660	1206	1612	1307	
661	1186	1612	1284	
662	1186	1612	1195	
663	1226	1582	1318	
664	1176	1623	1228	
665	1206	1612	1351	
666	1176	1612	1307	
667	1166	1603	1217	
668	1235	1582	1318	
669	1147	1612	1217	
670	1215	1603	1362	
671	1186	1623	1273	
672	1196	1612	1273	
673	1206	1582	1307	
674	1196	1603	1206	
675	1196	1582	1318	
676	1156	1612	1239	
677	1235	1603	1362	
678	1137	1612	1228	
679	1245	1612	1362	
680	1127	1582	1228	
681	1255	1603	1284	
682	1147	1582	1239	
683	1226	1582	1296	
684	1156	1612	1318	
685	1176	1582	1262	
686	1235	1623	1340	
687	1137	1603	1195	
688	1235	1593	1340	
689	1147	1603	1217	
690	1226	1582	1362	
691	1147	1612	1262	
692	1226	1603	1318	
693	1176	1612	1273	
694	1226	1603	1284	
695	1156	1572	1284	
696	1196	1603	1228	
697	1206	1582	1296	
698	1176	1593	1228	
699	1235	1623	1362	
700	1137	1603	1228	
701	1255	1623	1362	
702	1127	1582	1239	
703	1245	1582	1351	
704	1147	1603	1228	
705	1215	1582	1307	
706	1147	1623	1251	
707	1196	1593	1351	
708	1127	1623	1307	
709	1215	1612	1307	
710	1166	1572	1284	
711	1206	1612	1262	
712	1186	1582	1307	
713	1176	1593	1228	
714	1215	1612	1362	
715	1117	1582	1262	
716	1206	1643	1351	
717	1117	1582	1228	
718	1206	1612	1351	
719	1127	1603	1228	
720	1235	1572	1318	
721	1156	1623	1262	
722	1206	1603	1307	
723	1127	1612	1307	
724	1206	1612	1318	
725	1156	1593	1262	
726	1215	1612	1262	
727	1137	1572	1307	
728	1156	1603	1262	
729	1196	1612	1340	
730	1147	1593	1262	
731	1206	1633	1374	
732	1137	1593	1228	
733	1196	1612	1362	
734	1147	1582	1228	
735	1186	1562	1362	
736	1137	1623	1228	
737	1215	1603	1318	
738	1147	1612	1284	
739	1186	1623	1318	
740	1147	1582	1262	
741	1186	1623	1284	
742	1127	1572	1284	
743	1206	1603	1239	
744	1166	1603	1307	
745	1127	1582	1273	
746	1215	1633	1362	
747	1117	1603	1228	
748	1235	1612	1329	
749	1107	1603	1228	
750	1215	1572	1340	
751	1117	1612	1228	
752	1206	1582	1340	
753	1147	1612	1251	
754	1196	1623	1340	
755	1107	1603	1262	
756	1206	1633	1318	
757	1107	1582	1228	
758	1215	1603	1307	
759	1147	1582	1262	
760	1176	1582	1284	
761	1166	1623	1307	
762	1147	1582	1307	
763	1156	1633	1307	
764	1147	1603	1251	
765	1176	1603	1340	
766	1176	1603	1217	
767	1147	1582	1340	
768	1127	1603	1239	
769	1206	1603	1340	
770	1137	1593	1228	
771	1196	1643	1374	
772	1078	1603	1239	
773	1206	1612	1340	
774	1097	1603	1206	
775	1226	1582	1329	
776	1147	1603	1262	
777	1176	1612	1307	
778	1117	1623	1296	
779	1186	1612	1351	
780	1137	1593	1239	
781	1186	1612	1318	
782	1097	1582	1228	
783	1206	1603	1296	
784	1117	1582	1262	
785	1156	1593	1318	
786	1156	1633	1307	
787	1147	1603	1284	
788	1186	1623	1318	
789	1137	1612	1273	
790	1147	1593	1296	
791	1166	1612	1228	
792	1147	1572	1307	
793	1117	1612	1251	
794	1176	1603	1362	
795	1107	1603	1251	
796	1215	1633	1340	
797	1107	1603	1251	
798	1235	1603	1318	
799	1107	1603	1217	
800	1196	1582	1307	
801	1107	1612	1239	
802	1196	1582	1362	
803	1087	1623	1251	
804	1206	1623	1340	
805	1097	1603	1239	
806	1206	1623	1329	
807	1137	1572	1228	
808	1166	1603	1296	
809	1107	1603	1284	
810	1176	1582	1273	
811	1147	1633	1307	
812	1107	1612	1262	
813	1186	1612	1340	
814	1107	1593	1195	
815	1176	1582	1307	
816	1127	1593	1228	
817	1166	1572	1374	
818	1097	1623	1228	
819	1226	1633	1362	
820	1097	1603	1262	
821	1226	1623	1340	
822	1097	1572	1239	
823	1206	1593	1340	
824	1107	1603	1217	
825	1156	1582	1307	
826	1107	1633	1262	
827	1196	1603	1351	
828	1117	1612	1284	
829	1186	1623	1284	
830	1127	1582	1239	
831	1186	1593	1273	
832	1137	1572	1273	
833	1147	1593	1273	
834	1156	1612	1340	
835	1127	1612	1273	
836	1176	1633	1307	
837	1127	1593	1273	
838	1147	1612	1307	
839	1156	1603	1206	
840	1147	1582	1340	
841	1117	1603	1251	
842	1147	1603	1340	
843	1107	1603	1228	
844	1186	1623	1351	
845	1107	1612	1239	
846	1176	1623	1362	
847	1117	1582	1217	
848	1156	1572	1351	
849	1107	1603	1206	
850	1186	1582	1340	
851	1097	1623	1251	
852	1206	1612	1362	
853	1078	1612	1217	
854	1206	1633	1362	
855	1097	1582	1206	
856	1176	1612	1362	
857	1087	1593	1228	
858	1176	1572	1362	
859	1107	1633	1217	
860	1156	1612	1362	
861	1078	1612	1273	
862	1176	1633	1362	
863	1087	1612	1217	
864	1186	1612	1318	
865	1097	1582	1228	
866	1156	1603	1340	
867	1117	1603	1228	
868	1156	1603	1329	
869	1117	1612	1262	
870	1156	1612	1351	
871	1107	1612	1251	
872	1186	1633	1318	
873	1097	1582	1217	
874	1176	1603	1318	
875	1078	1582	1262	
876	1176	1582	1329	
877	1107	1612	1251	
878	1176	1603	1340	
879	1117	1612	1262	
880	1156	1623	1340	
881	1097	1582	1251	
882	1186	1623	1307	
883	1097	1572	1262	
884	1176	1603	1284	
885	1127	1623	1228	
886	1176	1582	1340	
887	1097	1623	1284	
888	1147	1623	1318	
889	1097	1603	1251	
890	1186	1623	1296	
891	1078	1582	1273	
892	1156	1603	1307	
893	1117	1603	1239	
894	1156	1593	1318	
895	1107	1623	1262	
896	1147	1603	1329	
897	1107	1612	1284	
898	1156	1612	1329	
899	1078	1582	1251	
900	1156	1612	1273	
901	1097	1582	1262	
902	1156	1582	1329	
903	1127	1612	1262	
904	1147	1603	1340	
905	1097	1633	1273	
906	1156	1623	1273	
907	1087	1582	1307	
908	1166	1612	1284	
909	1087	1582	1284	
910	1127	1612	1284	
911	1137	1623	1273	
912	1117	1603	1284	
913	1137	1633	1329	
914	1137	1603	1284	
915	1127	1603	1273	
916	1127	1612	1251	
917	1117	1582	1284	
918	1137	1593	1273	
919	1156	1612	1351	
920	1107	1603	1251	
921	1156	1633	1318	
922	1117	1603	1251	
923	1156	1603	1340	
924	1107	1603	1228	
925	1147	1572	1340	
926	1078	1612	1251	
927	1156	1612	1351	
928	1067	1603	1228	
929	1176	1633	1351	
930	1048	1612	1228	
931	1186	1603	1340	
932	1078	1603	1195	
933	1176	1572	1318	
934	1117	1612	1217	
935	1176	1603	1362	
936	1087	1623	1251	
937	1186	1633	1340	
938	1087	1582	1217	
939	1186	1612	1340	
940	1078	1603	1206	
941	1147	1593	1329	
942	1078	1623	1262	
943	1137	1593	1351	
944	1107	1633	1262	
945	1166	1633	1307	
946	1078	1603	1239	
947	1186	1623	1296	
948	1097	1582	1251	
949	1137	1582	1284	
950	1117	1612	1296	
951	1147	1582	1307	
952	1097	1643	1284	
953	1117	1612	1284	
954	1097	1603	1296	
955	1147	1612	1273	
956	1097	1572	1307	
957	1097	1612	1262	
958	1127	1612	1351	
959	1107	1593	1251	
960	1156	1633	1340	
961	1067	1603	1228	
962	1147	1612	1340	
963	1078	1612	1206	
964	1147	1572	1351	
965	1097	1603	1251	
966	1137	1612	1374	
967	1058	1623	1251	
968	1176	1633	1318	
969	1078	1593	1228	
970	1176	1603	1284	
971	1087	1603	1228	
972	1117	1582	1318	
973	1097	1633	1284	
974	1137	1593	1318	
975	1107	1633	1284	
976	1117	1612	1273	
977	1097	1572	1318	
978	1107	1603	1262	
979	1117	1603	1307	
980	1078	1612	1228	
981	1176	1623	1362	
982	1058	1612	1239	
983	1156	1623	1351	
984	1078	1603	1228	
985	1147	1582	1351	
986	1097	1612	1217	
987	1156	1582	1362	
988	1067	1612	1273	
989	1156	1643	1362	
990	1048	1582	1228	
991	1186	1603	1307	
992	1067	1582	1251	
993	1156	1582	1284	
994	1078	1623	1262	
995	1117	1593	1340	
996	1078	1633	1307	
997	1107	1612	1296	
998	1078	1582	1318	
999	1127	1603	1251	
1000	1127	1593	1351	
1001	1067	1612	1228	
1002	1156	1633	1351	
1003	1067	1582	1251	
1004	1176	1612	1362	
1005	1078	1603	1195	
1006	1127	1582	1351	
1007	1097	1623	1217	
1008	1147	1612	1340	
1009	1067	1623	1262	
1010	1137	1612	1284	
1011	1067	1582	1273	
1012	1107	1612	1228	
1013	1107	1612	1362	
1014	1078	1593	1262	
1015	1176	1633	1374	
1016	1048	1582	1239	
1017	1147	1612	1307	
1018	1067	1603	1217	
1019	1117	1593	1307	
1020	1078	1633	1307	
1021	1127	1612	1318	
1022	1087	1612	1307	
1023	1127	1612	1228	
1024	1087	1572	1307	
1025	1078	1612	1217	
1026	1147	1612	1362	
1027	1048	1603	1239	
1028	1176	1612	1351	
1029	1038	1582	1239	
1030	1156	1582	1329	
1031	1067	1603	1262	
1032	1107	1603	1329	
1033	1117	1623	1307	
1034	1107	1612	1228	
1035	1097	1593	1307	
1036	1078	1612	1228	
1037	1127	1582	1362	
1038	1067	1623	1262	
1039	1176	1633	1340	
1040	1067	1582	1228	
1041	1147	1612	1307	
1042	1078	1582	1284	
1043	1107	1603	1273	
1044	1137	1623	1362	
1045	1067	1603	1251	
1046	1166	1612	1340	
1047	1078	1612	1195	
1048	1127	1593	1340	
1049	1097	1633	1262	
1050	1107	1603	1307	
1051	1097	1612	1307	
1052	1107	1612	1217	
1053	1097	1582	1340	
1054	1058	1623	1228	
1055	1166	1612	1351	
1056	1048	1603	1239	
1057	1156	1603	1307	
1058	1078	1582	1251	
1059	1117	1603	1251	
1060	1147	1633	1340	
1061	1038	1603	1262	
1062	1156	1623	1340	
1063	1048	1593	1239	
1064	1147	1582	1307	
1065	1048	1633	1262	
1066	1107	1612	1307	
1067	1067	1623	1296	
1068	1087	1623	1239	
1069	1097	1562	1351	
1070	1048	1612	1217	
1071	1117	1612	1396	
1072	1038	1623	1239	
1073	1156	1623	1307	
1074	1078	1572	1296	
1075	1107	1612	1228	
1076	1156	1612	1351	
1077	1018	1612	1228	
1078	1137	1623	1340	
1079	1067	1572	1251	
1080	1107	1603	1284	
1081	1107	1623	1307	
1082	1038	1603	1262	
1083	1176	1623	1318	
1084	1038	1582	1251	
1085	1107	1612	1273	
1086	1117	1612	1318	
1087	1038	1612	1273	
1088	1127	1623	1340	
1089	1067	1593	1228	
1090	1156	1582	1307	
1091	1048	1633	1284	
1092	1117	1603	1307	
1093	1107	1612	1351	
1094	1097	1603	1217	
1095	1117	1582	1351	
1096	1067	1623	1217	
1097	1137	1612	1362	
1098	1048	1603	1251	
1099	1107	1612	1307	
1100	1078	1572	1307	
1101	1078	1612	1251	
1102	1137	1623	1362	
1103	1018	1612	1262	
1104	1166	1623	1307	
1105	1067	1582	1228	
1106	1127	1582	1318	
1107	1087	1633	1340	
1108	1058	1612	1251	
1109	1147	1612	1362	
1110	1038	1603	1217	
1111	1107	1593	1318	
1112	1067	1633	1262	
1113	1107	1603	1318	
1114	1078	1623	1318	
1115	1067	1612	1217	
1116	1107	1582	1362	
1117	1078	1612	1251	
1118	1107	1612	1362	
1119	1078	1612	1273	
1120	1097	1603	1228	
1121	1107	1582	1340	
1122	1038	1633	1239	
1123	1127	1623	1340	
1124	1048	1582	1273	
1125	1087	1612	1262	
1126	1117	1612	1329	
1127	1048	1603	1251	
1128	1156	1623	1340	
1129	1048	1582	1262	
1130	1117	1603	1251	
1131	1137	1623	1329	
1132	1038	1612	1228	
1133	1156	1612	1362	
1134	1018	1593	1251	
1135	1097	1582	1318	
1136	1067	1623	1340	
1137	1038	1612	1262	
1138	1117	1623	1362	
1139	1038	1603	1217	
1140	1107	1572	1318	
1141	1097	1623	1329	
