Vernier Format 2
cstr_1200_300_1.txt 8/2/118 13:1:11
Run 1
Time	Conductivity	Conductivity	Conductivity	
126	1808	1532	1228	
127	1837	1542	1284	
128	1837	1532	1318	
129	1818	1572	1206	
130	1867	1542	1329	
131	1788	1582	1228	
132	1907	1582	1329	
133	1788	1582	1195	
134	1896	1582	1318	
135	1798	1582	1228	
136	1847	1582	1296	
137	1759	1553	1262	
138	1818	1553	1273	
139	1818	1542	1307	
140	1778	1553	1251	
141	1828	1542	1307	
142	1729	1562	1217	
143	1828	1542	1307	
144	1729	1593	1228	
145	1828	1572	1273	
146	1778	1582	1262	
147	1828	1582	1228	
148	1808	1582	1307	
149	1778	1553	1217	
150	1808	1593	1362	
151	1709	1542	1206	
152	1808	1582	1318	
153	1709	1542	1251	
154	1788	1542	1318	
155	1748	1542	1262	
156	1748	1553	1239	
157	1778	1553	1318	
158	1699	1582	1217	
159	1808	1572	1318	
160	1709	1603	1262	
161	1818	1582	1296	
162	1748	1593	1273	
163	1759	1582	1228	
164	1788	1593	1351	
165	1709	1572	1206	
166	1788	1562	1362	
167	1679	1553	1206	
168	1748	1542	1351	
169	1670	1532	1239	
170	1748	1553	1307	
171	1729	1542	1262	
172	1689	1553	1228	
173	1759	1572	1340	
174	1670	1582	1206	
175	1768	1582	1329	
176	1709	1582	1262	
177	1739	1603	1251	
178	1729	1593	1284	
179	1699	1572	1217	
180	1729	1582	1340	
181	1660	1553	1184	
182	1729	1562	1318	
183	1660	1532	1251	
184	1679	1572	1284	
185	1709	1532	1284	
186	1620	1572	1228	
187	1748	1553	1329	
188	1670	1603	1228	
189	1739	1572	1273	
190	1689	1603	1340	
191	1670	1582	1184	
192	1748	1603	1362	
193	1660	1553	1184	
194	1699	1582	1340	
195	1620	1572	1239	
196	1650	1572	1262	
197	1670	1553	1340	
198	1611	1572	1195	
199	1699	1542	1318	
200	1581	1562	1228	
201	1670	1553	1307	
202	1640	1572	1284	
203	1630	1572	1217	
204	1699	1582	1340	
205	1600	1603	1239	
206	1709	1572	1307	
207	1630	1612	1318	
208	1630	1572	1184	
209	1709	1582	1362	
210	1571	1572	1228	
211	1670	1572	1329	
212	1620	1542	1307	
213	1561	1572	1228	
214	1670	1532	1362	
215	1551	1553	1251	
216	1650	1562	1318	
217	1620	1572	1296	
218	1611	1582	1217	
219	1660	1582	1351	
220	1600	1603	1228	
221	1670	1603	1273	
222	1630	1603	1329	
223	1620	1582	1184	
224	1650	1623	1340	
225	1551	1582	1206	
226	1650	1582	1340	
227	1591	1562	1262	
228	1611	1572	1251	
229	1611	1542	1318	
230	1551	1572	1239	
231	1620	1542	1351	
232	1541	1572	1239	
233	1630	1532	1340	
234	1551	1582	1251	
235	1620	1562	1273	
236	1561	1593	1262	
237	1581	1582	1251	
238	1591	1603	1307	
239	1581	1593	1228	
240	1620	1612	1340	
241	1541	1582	1228	
242	1650	1612	1340	
243	1551	1572	1228	
244	1591	1603	1318	
245	1551	1572	1262	
246	1581	1582	1251	
247	1581	1553	1340	
248	1511	1582	1228	
249	1581	1542	1329	
250	1482	1582	1217	
251	1581	1553	1351	
252	1502	1562	1251	
253	1541	1572	1284	
254	1541	1572	1318	
255	1551	1582	1217	
256	1600	1582	1307	
257	1511	1582	1228	
258	1611	1593	1329	
259	1531	1612	1228	
260	1591	1582	1296	
261	1551	1603	1284	
262	1541	1572	1228	
263	1581	1582	1351	
264	1463	1572	1195	
265	1561	1582	1351	
266	1472	1553	1228	
267	1561	1553	1318	
268	1492	1553	1239	
269	1502	1572	1284	
270	1511	1562	1318	
271	1463	1582	1251	
272	1561	1572	1307	
273	1492	1582	1262	
274	1551	1572	1307	
275	1472	1593	1262	
276	1531	1572	1284	
277	1531	1603	1329	
278	1492	1593	1217	
279	1571	1612	1329	
280	1463	1593	1217	
281	1571	1612	1318	
282	1472	1562	1228	
283	1541	1603	1318	
284	1482	1582	1239	
285	1502	1582	1307	
286	1502	1553	1307	
287	1443	1572	1239	
288	1531	1542	1351	
289	1433	1572	1228	
290	1522	1562	1340	
291	1433	1572	1262	
292	1492	1572	1307	
293	1463	1572	1262	
294	1463	1572	1273	
295	1492	1582	1340	
296	1443	1582	1217	
297	1541	1593	1307	
298	1433	1603	1251	
299	1522	1603	1318	
300	1443	1623	1251	
301	1511	1593	1284	
302	1492	1612	1329	
303	1463	1572	1195	
304	1511	1612	1362	
305	1433	1582	1206	
306	1502	1593	1362	
307	1433	1572	1228	
308	1492	1582	1307	
309	1433	1542	1273	
310	1452	1582	1273	
311	1463	1542	1307	
312	1413	1572	1228	
313	1472	1542	1362	
314	1383	1572	1228	
315	1502	1553	1307	
316	1393	1582	1262	
317	1492	1572	1284	
318	1413	1603	1273	
319	1463	1582	1262	
320	1463	1612	1296	
321	1423	1582	1217	
322	1502	1593	1351	
323	1423	1582	1217	
324	1502	1612	1362	
325	1393	1612	1228	
326	1502	1612	1284	
327	1423	1603	1284	
328	1443	1582	1262	
329	1423	1582	1318	
330	1433	1582	1217	
331	1443	1593	1362	
332	1354	1582	1217	
333	1463	1572	1362	
334	1363	1572	1239	
335	1472	1572	1307	
336	1363	1562	1217	
337	1443	1572	1329	
338	1363	1553	1251	
339	1433	1572	1307	
340	1393	1553	1273	
341	1393	1593	1251	
342	1433	1562	1340	
343	1374	1603	1217	
344	1463	1582	1307	
345	1354	1593	1262	
346	1472	1582	1296	
347	1393	1603	1273	
348	1463	1582	1284	
349	1413	1612	1284	
350	1413	1603	1284	
351	1413	1623	1307	
352	1413	1593	1251	
353	1393	1612	1329	
354	1433	1582	1262	
355	1433	1612	1307	
356	1383	1582	1251	
357	1403	1582	1362	
358	1393	1582	1228	
359	1403	1572	1362	
360	1334	1582	1206	
361	1413	1582	1340	
362	1315	1572	1228	
363	1413	1572	1351	
364	1334	1582	1217	
365	1393	1562	1362	
366	1344	1582	1217	
367	1393	1562	1318	
368	1324	1582	1262	
369	1393	1582	1307	
370	1324	1603	1284	
371	1393	1572	1273	
372	1363	1603	1262	
373	1413	1582	1284	
374	1393	1623	1284	
375	1393	1603	1262	
376	1354	1612	1329	
377	1383	1582	1251	
378	1393	1612	1307	
379	1393	1582	1217	
380	1383	1612	1351	
381	1383	1593	1217	
382	1363	1603	1362	
383	1354	1572	1228	
384	1393	1593	1318	
385	1324	1572	1251	
386	1354	1572	1318	
387	1334	1582	1228	
388	1363	1572	1351	
389	1324	1582	1228	
390	1374	1553	1351	
391	1295	1603	1251	
392	1393	1553	1307	
393	1324	1593	1251	
394	1393	1572	1351	
395	1324	1593	1239	
396	1383	1582	1329	
397	1304	1623	1228	
398	1393	1593	1351	
399	1315	1603	1239	
400	1423	1612	1340	
401	1334	1593	1217	
402	1393	1623	1329	
403	1324	1603	1217	
404	1393	1612	1362	
405	1285	1582	1239	
406	1374	1623	1340	
407	1275	1572	1228	
408	1374	1603	1362	
409	1304	1572	1217	
410	1354	1603	1362	
411	1265	1582	1239	
412	1344	1572	1362	
413	1285	1572	1251	
414	1344	1572	1318	
415	1275	1593	1228	
416	1354	1572	1318	
417	1285	1582	1251	
418	1354	1572	1340	
419	1275	1612	1228	
420	1383	1593	1284	
421	1295	1612	1251	
422	1374	1593	1329	
423	1285	1612	1251	
424	1393	1582	1307	
425	1285	1623	1262	
426	1363	1612	1318	
427	1304	1593	1228	
428	1374	1623	1340	
429	1275	1603	1217	
430	1354	1612	1351	
431	1265	1582	1217	
432	1344	1603	1340	
433	1255	1572	1239	
434	1334	1593	1340	
435	1285	1582	1217	
436	1315	1572	1340	
437	1275	1593	1251	
438	1285	1582	1296	
439	1295	1572	1262	
440	1275	1572	1307	
441	1304	1572	1284	
442	1285	1593	1273	
443	1304	1572	1307	
444	1275	1603	1307	
445	1315	1593	1284	
446	1295	1612	1262	
447	1344	1612	1284	
448	1275	1623	1251	
449	1354	1612	1318	
450	1265	1612	1273	
451	1334	1603	1307	
452	1285	1593	1239	
453	1354	1612	1329	
454	1265	1582	1251	
455	1334	1612	1362	
456	1226	1593	1195	
457	1315	1603	1340	
458	1255	1572	1217	
459	1285	1572	1362	
460	1255	1593	1273	
461	1265	1562	1318	
462	1285	1603	1262	
463	1235	1572	1284	
464	1285	1572	1307	
465	1215	1593	1251	
466	1304	1582	1307	
467	1206	1603	1228	
468	1315	1572	1329	
469	1245	1593	1262	
470	1285	1603	1307	
471	1275	1582	1228	
472	1275	1612	1340	
473	1285	1603	1273	
474	1265	1612	1284	
475	1315	1603	1318	
476	1235	1612	1239	
477	1334	1633	1351	
478	1226	1593	1251	
479	1334	1623	1340	
480	1275	1582	1206	
481	1275	1612	1340	
482	1295	1603	1284	
483	1255	1582	1262	
484	1304	1612	1362	
485	1215	1593	1217	
486	1285	1623	1340	
487	1196	1603	1195	
488	1285	1572	1351	
489	1275	1582	1284	
490	1196	1572	1262	
491	1265	1603	1318	
492	1206	1582	1217	
493	1295	1582	1340	
494	1196	1582	1273	
495	1275	1562	1340	
496	1235	1582	1307	
497	1206	1582	1262	
498	1255	1582	1329	
499	1206	1612	1228	
500	1285	1562	1351	
501	1206	1593	1251	
502	1245	1593	1307	
503	1275	1603	1273	
504	1235	1612	1262	
505	1304	1582	1318	
506	1215	1612	1251	
507	1275	1612	1318	
508	1265	1603	1262	
509	1206	1623	1307	
510	1275	1603	1307	
511	1226	1623	1228	
512	1304	1623	1318	
513	1235	1603	1262	
514	1235	1623	1307	
515	1285	1593	1284	
516	1196	1623	1251	
517	1285	1612	1362	
518	1206	1603	1206	
519	1255	1633	1362	
520	1265	1612	1228	
521	1215	1612	1273	
522	1275	1612	1362	
523	1215	1593	1195	
524	1275	1623	1362	
525	1275	1612	1273	
526	1186	1612	1273	
527	1265	1633	1362	
528	1196	1612	1195	
529	1235	1612	1307	
530	1255	1623	1307	
531	1206	1593	1228	
532	1285	1612	1374	
533	1215	1612	1206	
534	1235	1612	1318	
535	1275	1623	1340	
536	1186	1603	1206	
537	1255	1633	1374	
538	1255	1603	1262	
539	1186	1582	1251	
540	1275	1623	1362	
541	1196	1612	1206	
542	1235	1603	1284	
543	1265	1623	1318	
544	1186	1603	1217	
545	1235	1612	1351	
546	1255	1612	1307	
547	1176	1612	1195	
548	1265	1612	1351	
549	1255	1612	1262	
550	1186	1593	1262	
551	1235	1623	1374	
552	1226	1603	1284	
553	1156	1612	1262	
554	1265	1623	1385	
555	1196	1612	1262	
556	1206	1612	1273	
557	1255	1623	1362	
558	1206	1593	1251	
559	1186	1623	1284	
560	1265	1623	1362	
561	1206	1593	1251	
562	1176	1623	1307	
563	1255	1643	1329	
564	1226	1593	1206	
565	1206	1633	1284	
566	1275	1612	1307	
567	1186	1612	1217	
568	1215	1633	1296	
569	1245	1603	1351	
570	1186	1612	1251	
571	1235	1633	1318	
572	1226	1612	1273	
573	1186	1612	1273	
574	1235	1633	1329	
575	1235	1593	1262	
576	1166	1623	1273	
577	1235	1603	1329	
578	1196	1593	1251	
579	1176	1612	1262	
580	1245	1582	1307	
581	1186	1612	1228	
582	1176	1603	1273	
583	1215	1562	1351	
584	1156	1612	1239	
585	1166	1593	1284	
586	1215	1582	1307	
587	1156	1612	1239	
588	1186	1572	1273	
589	1235	1572	1318	
590	1156	1582	1262	
591	1166	1582	1296	
592	1215	1603	1362	
593	1147	1603	1228	
594	1156	1572	1307	
595	1226	1612	1340	
596	1147	1612	1228	
597	1166	1582	1262	
598	1235	1623	1351	
599	1176	1612	1251	
600	1147	1603	1273	
601	1215	1623	1374	
602	1166	1612	1262	
603	1147	1612	1262	
604	1226	1633	1362	
605	1206	1612	1273	
606	1166	1612	1251	
607	1226	1623	1374	
608	1196	1612	1273	
609	1127	1612	1262	
610	1196	1633	1307	
611	1235	1603	1273	
612	1147	1603	1262	
613	1156	1603	1318	
614	1206	1582	1307	
615	1147	1612	1273	
616	1147	1612	1251	
617	1196	1572	1362	
618	1166	1603	1284	
619	1097	1582	1262	
620	1156	1582	1296	
621	1206	1603	1318	
622	1107	1603	1262	
623	1147	1572	1251	
624	1186	1612	1374	
625	1186	1603	1262	
626	1117	1603	1251	
627	1196	1612	1318	
628	1196	1633	1351	
629	1156	1603	1228	
630	1156	1623	1284	
631	1235	1623	1362	
632	1215	1603	1262	
633	1117	1612	1228	
634	1176	1623	1307	
635	1196	1612	1307	
636	1156	1612	1262	
637	1117	1612	1284	
638	1186	1582	1329	
639	1186	1582	1329	
640	1127	1593	1262	
641	1117	1582	1262	
642	1176	1562	1284	
643	1176	1612	1351	
644	1156	1593	1273	
645	1087	1582	1228	
646	1147	1603	1307	
647	1196	1623	1362	
648	1166	1603	1262	
649	1127	1612	1228	
650	1176	1612	1340	
651	1186	1623	1351	
652	1166	1612	1284	
653	1107	1612	1273	
654	1147	1603	1307	
655	1196	1582	1329	
656	1176	1582	1318	
657	1107	1593	1262	
658	1107	1582	1228	
659	1147	1582	1307	
660	1156	1612	1362	
661	1176	1623	1307	
662	1107	1603	1228	
663	1127	1623	1262	
664	1156	1643	1351	
665	1186	1612	1362	
666	1156	1603	1284	
667	1107	1623	1251	
668	1107	1612	1273	
669	1156	1582	1307	
670	1176	1582	1351	
671	1166	1603	1318	
672	1117	1603	1217	
673	1117	1582	1217	
674	1147	1612	1307	
675	1186	1633	1340	
676	1196	1612	1273	
677	1137	1603	1228	
678	1107	1633	1239	
679	1166	1623	1296	
680	1196	1582	1318	
681	1176	1572	1340	
682	1137	1593	1273	
683	1107	1582	1228	
684	1078	1582	1262	
685	1156	1603	1307	
686	1176	1633	1362	
687	1186	1612	1284	
688	1117	1612	1251	
689	1117	1623	1251	
690	1097	1633	1296	
691	1156	1603	1307	
692	1176	1582	1318	
693	1147	1582	1307	
694	1127	1612	1273	
695	1067	1603	1195	
696	1097	1593	1251	
697	1156	1612	1362	
698	1176	1653	1340	
699	1186	1603	1318	
700	1147	1603	1239	
701	1078	1612	1273	
702	1117	1603	1262	
703	1107	1582	1329	
704	1156	1593	1318	
705	1176	1612	1318	
706	1117	1612	1296	
707	1097	1603	1262	
708	1097	1603	1251	
709	1127	1633	1307	
710	1137	1633	1318	
711	1176	1582	1318	
712	1147	1572	1351	
713	1147	1593	1318	
714	1087	1612	1284	
715	1097	1582	1251	
716	1078	1603	1251	
717	1107	1633	1307	
718	1137	1623	1351	
719	1176	1612	1340	
720	1156	1582	1307	
721	1156	1582	1307	
722	1097	1612	1307	
723	1078	1593	1239	
724	1097	1593	1195	
725	1117	1612	1262	
726	1147	1633	1307	
727	1137	1643	1329	
728	1176	1593	1340	
729	1137	1593	1329	
730	1147	1582	1340	
731	1097	1612	1273	
732	1107	1603	1228	
733	1097	1603	1217	
734	1078	1623	1228	
735	1107	1623	1284	
736	1127	1612	1284	
737	1147	1572	1340	
738	1127	1582	1351	
739	1156	1582	1374	
740	1147	1623	1318	
741	1127	1612	1307	
742	1127	1612	1228	
743	1097	1612	1228	
744	1078	1612	1251	
745	1078	1612	1262	
746	1067	1582	1251	
747	1078	1572	1273	
748	1107	1623	1329	
749	1176	1623	1351	
750	1147	1633	1362	
751	1147	1612	1340	
752	1156	1582	1307	
753	1117	1582	1340	
754	1097	1612	1329	
755	1107	1612	1262	
756	1087	1603	1217	
757	1078	1612	1262	
758	1078	1612	1273	
759	1067	1612	1284	
760	1078	1582	1284	
761	1058	1582	1262	
762	1107	1593	1273	
763	1107	1623	1340	
764	1147	1653	1351	
765	1137	1612	1374	
766	1137	1582	1340	
767	1137	1582	1318	
768	1137	1593	1374	
769	1147	1612	1362	
770	1166	1633	1307	
771	1137	1612	1307	
772	1117	1603	1296	
773	1117	1593	1296	
774	1087	1612	1284	
775	1097	1603	1239	
776	1097	1603	1251	
777	1097	1593	1251	
778	1097	1612	1217	
779	1078	1623	1228	
780	1078	1612	1262	
781	1038	1582	1262	
782	1048	1582	1251	
783	1097	1593	1217	
784	1078	1612	1251	
785	1058	1643	1262	
786	1078	1623	1273	
787	1078	1582	1239	
788	1067	1582	1262	
789	1067	1582	1262	
790	1067	1623	1273	
791	1067	1643	1273	
792	1067	1623	1307	
793	1067	1603	1273	
794	1067	1582	1273	
795	1048	1572	1273	
796	1078	1612	1262	
797	1087	1643	1273	
798	1067	1623	1284	
799	1078	1603	1262	
800	1048	1582	1284	
801	1038	1582	1262	
802	1087	1603	1262	
803	1087	1623	1284	
804	1078	1623	1262	
805	1067	1623	1251	
806	1058	1593	1228	
807	1038	1582	1228	
808	1078	1593	1217	
809	1058	1612	1262	
810	1078	1633	1239	
811	1048	1612	1262	
812	1038	1603	1228	
813	1038	1593	1228	
814	1097	1603	1195	
815	1067	1623	1228	
816	1067	1612	1251	
817	1087	1603	1262	
818	1087	1612	1296	
819	1097	1612	1307	
820	1127	1612	1318	
821	1147	1612	1284	
822	1127	1582	1296	
823	1117	1582	1329	
824	1107	1612	1340	
825	1147	1633	1362	
826	1117	1633	1374	
827	1127	1623	1329	
828	1078	1593	1307	
829	1067	1572	1296	
830	1048	1603	1251	
831	1078	1612	1284	
832	1058	1623	1262	
833	1067	1623	1228	
834	1038	1603	1228	
835	1038	1593	1251	
836	1078	1612	1217	
837	1107	1612	1239	
838	1107	1593	1296	
839	1097	1593	1340	
840	1117	1612	1351	
841	1147	1623	1374	
842	1137	1643	1340	
843	1107	1623	1362	
844	1087	1582	1318	
845	1078	1582	1307	
846	1078	1582	1262	
847	1067	1623	1273	
848	1048	1623	1273	
849	1028	1612	1262	
850	1067	1612	1228	
851	1097	1603	1273	
852	1097	1623	1284	
853	1147	1603	1296	
854	1107	1593	1340	
855	1117	1603	1340	
856	1117	1603	1362	
857	1087	1643	1340	
858	1048	1623	1318	
859	1028	1612	1239	
860	1028	1603	1273	
861	1097	1603	1307	
862	1147	1633	1307	
863	1147	1612	1340	
864	1107	1603	1307	
865	1078	1572	1284	
866	1048	1603	1262	
867	1067	1612	1262	
868	1038	1623	1239	
869	1067	1603	1307	
870	1117	1593	1329	
871	1127	1623	1374	
872	1078	1653	1318	
873	1058	1633	1273	
874	1038	1612	1239	
875	1048	1612	1296	
876	1127	1612	1318	
877	1137	1643	1362	
878	1078	1612	1351	
879	1018	1582	1296	
880	1028	1603	1217	
881	1058	1623	1262	
882	1107	1623	1318	
883	1107	1603	1340	
884	1058	1582	1329	
885	1048	1582	1251	
886	1058	1603	1217	
887	1078	1612	1262	
888	1097	1582	1318	
889	1107	1582	1362	
890	1078	1582	1296	
891	1048	1623	1228	
892	1038	1612	1251	
893	1067	1603	1307	
894	1107	1593	1351	
895	1078	1612	1329	
896	1038	1633	1262	
897	1018	1633	1262	
898	1087	1612	1307	
899	1107	1593	1362	
900	1087	1623	1374	
901	1038	1643	1273	
902	1018	1623	1251	
903	1087	1603	1307	
904	1097	1603	1374	
905	1097	1633	1340	
906	1078	1643	1273	
907	998	1623	1239	
908	1067	1612	1307	
909	1107	1633	1351	
910	1107	1633	1362	
911	1067	1643	1307	
912	1008	1623	1228	
913	1048	1623	1262	
914	1137	1643	1318	
915	1097	1643	1362	
916	1058	1612	1273	
917	1028	1603	1251	
918	1087	1603	1307	
919	1107	1633	1351	
920	1067	1643	1318	
921	1028	1623	1239	
922	1048	1612	1239	
923	1117	1633	1307	
924	1107	1653	1362	
925	1038	1633	1307	
926	1018	1612	1251	
927	1058	1612	1318	
928	1127	1633	1362	
929	1048	1643	1340	
930	1038	1612	1262	
931	1038	1612	1284	
932	1107	1623	1362	
933	1107	1643	1340	
934	1018	1633	1262	
935	1008	1623	1251	
936	1097	1623	1329	
937	1107	1653	1362	
938	1048	1653	1296	
939	1028	1603	1262	
940	1067	1623	1318	
941	1107	1633	1351	
942	1067	1633	1340	
943	1038	1623	1239	
944	1048	1623	1296	
945	1107	1612	1340	
946	1078	1653	1318	
947	1028	1623	1251	
948	1048	1603	1296	
949	1117	1612	1340	
950	1067	1623	1351	
951	1038	1633	1251	
952	1078	1603	1284	
953	1107	1582	1362	
954	1038	1623	1307	
955	1028	1612	1273	
956	1097	1582	1284	
957	1078	1593	1318	
958	1038	1582	1307	
959	1038	1612	1217	
960	1087	1603	1307	
961	1078	1593	1307	
962	998	1582	1262	
963	1048	1612	1228	
964	1117	1603	1340	
965	1078	1593	1284	
966	1018	1582	1251	
967	1058	1623	1251	
968	1107	1623	1351	
969	1028	1612	1307	
970	1008	1603	1239	
971	1078	1633	1351	
972	1097	1633	1351	
973	1008	1612	1273	
974	1058	1612	1284	
975	1107	1623	1362	
976	1067	1623	1284	
977	1028	1603	1262	
978	1078	1603	1362	
979	1067	1603	1329	
980	1028	1623	1251	
981	1107	1603	1273	
982	1087	1582	1351	
983	998	1582	1273	
984	1048	1612	1262	
985	1107	1603	1307	
986	1038	1603	1296	
987	1028	1582	1228	
988	1097	1633	1273	
989	1107	1623	1318	
990	1018	1603	1239	
991	1028	1603	1239	
992	1107	1633	1340	
993	1028	1633	1329	
994	998	1612	1273	
995	1067	1612	1351	
996	1067	1633	1318	
997	1038	1612	1273	
998	1097	1582	1307	
999	1058	1582	1318	
1000	1018	1612	1217	
1001	1097	1603	1273	
1002	1097	1582	1340	
1003	1028	1593	1239	
1004	1038	1612	1217	
1005	1087	1623	1362	
1006	1038	1593	1307	
1007	1018	1612	1228	
1008	1097	1633	1351	
1009	1078	1653	1318	
1010	1028	1612	1262	
1011	1078	1612	1318	
1012	1078	1623	1351	
1013	1008	1633	1273	
1014	1078	1603	1273	
1015	1067	1582	1351	
1016	1028	1612	1228	
1017	1067	1612	1262	
1018	1097	1582	1340	
1019	998	1603	1239	
1020	1078	1612	1262	
1021	1078	1643	1351	
1022	1018	1623	1262	
1023	1067	1612	1307	
