Vernier Format 2
cstr_1200_100_1.txt 8/2/118 12:39:18
Run 1
Time	Conductivity	Conductivity	Conductivity	
124	1719	1572	1173	
125	1699	1572	1184	
126	1748	1553	1228	
127	1808	1582	1284	
128	1818	1593	1318	
129	1837	1603	1307	
130	1837	1582	1273	
131	1768	1572	1228	
132	1729	1572	1173	
133	1689	1553	1195	
134	1729	1562	1228	
135	1759	1582	1307	
136	1808	1593	1351	
137	1828	1603	1307	
138	1778	1582	1284	
139	1709	1582	1217	
140	1699	1553	1173	
141	1709	1553	1228	
142	1729	1562	1273	
143	1778	1572	1340	
144	1818	1603	1340	
145	1778	1612	1273	
146	1748	1582	1228	
147	1670	1582	1173	
148	1660	1572	1206	
149	1689	1562	1251	
150	1739	1572	1307	
151	1768	1593	1296	
152	1788	1582	1307	
153	1709	1603	1195	
154	1650	1582	1195	
155	1670	1542	1228	
156	1679	1542	1307	
157	1759	1542	1340	
158	1739	1582	1296	
159	1748	1593	1262	
160	1699	1582	1184	
161	1650	1582	1173	
162	1660	1572	1251	
163	1709	1553	1307	
164	1719	1542	1340	
165	1729	1553	1262	
166	1679	1582	1217	
167	1670	1582	1184	
168	1670	1582	1262	
169	1739	1572	1329	
170	1709	1562	1340	
171	1660	1582	1262	
172	1640	1593	1217	
173	1660	1593	1262	
174	1699	1612	1340	
175	1739	1612	1318	
176	1699	1582	1273	
177	1620	1593	1217	
178	1600	1612	1228	
179	1650	1612	1262	
180	1759	1673	1340	
181	1719	1653	1284	
182	1640	1572	1184	
183	1600	1562	1184	
184	1600	1553	1273	
185	1679	1553	1307	
186	1699	1572	1284	
187	1620	1593	1184	
188	1591	1582	1217	
189	1620	1553	1273	
190	1650	1542	1351	
191	1670	1553	1273	
192	1581	1582	1206	
193	1611	1612	1273	
194	1670	1612	1329	
195	1660	1582	1284	
196	1581	1553	1228	
197	1551	1562	1228	
198	1670	1582	1307	
199	1679	1582	1284	
200	1630	1582	1228	
201	1581	1553	1217	
202	1591	1532	1284	
203	1630	1542	1340	
204	1611	1582	1262	
205	1551	1603	1195	
206	1620	1612	1273	
207	1670	1603	1351	
208	1611	1572	1284	
209	1522	1572	1228	
210	1581	1572	1273	
211	1670	1582	1318	
212	1630	1582	1262	
213	1571	1572	1173	
214	1571	1542	1262	
215	1620	1542	1340	
216	1620	1572	1262	
217	1571	1593	1217	
218	1551	1612	1251	
219	1611	1593	1340	
220	1611	1572	1318	
221	1531	1582	1206	
222	1531	1582	1251	
223	1630	1582	1351	
224	1620	1582	1262	
225	1541	1553	1184	
226	1551	1542	1262	
227	1611	1532	1340	
228	1581	1562	1251	
229	1551	1582	1228	
230	1561	1593	1340	
231	1581	1572	1351	
232	1522	1572	1251	
233	1472	1593	1239	
234	1551	1582	1262	
235	1620	1603	1351	
236	1591	1582	1262	
237	1472	1562	1173	
238	1492	1553	1251	
239	1581	1572	1340	
240	1600	1582	1273	
241	1502	1603	1184	
242	1502	1582	1251	
243	1581	1572	1340	
244	1551	1562	1296	
245	1482	1582	1239	
246	1511	1612	1262	
247	1600	1612	1329	
248	1561	1582	1284	
249	1463	1562	1228	
250	1492	1562	1273	
251	1561	1582	1318	
252	1502	1593	1195	
253	1482	1572	1217	
254	1541	1572	1329	
255	1531	1562	1307	
256	1463	1582	1239	
257	1522	1612	1329	
258	1591	1612	1318	
259	1502	1582	1228	
260	1433	1553	1228	
261	1522	1542	1307	
262	1551	1572	1262	
263	1463	1572	1217	
264	1482	1572	1273	
265	1551	1562	1340	
266	1492	1582	1251	
267	1443	1582	1262	
268	1531	1612	1351	
269	1531	1593	1329	
270	1443	1572	1228	
271	1463	1553	1228	
272	1541	1553	1307	
273	1502	1572	1239	
274	1443	1593	1217	
275	1492	1582	1340	
276	1502	1572	1307	
277	1423	1582	1251	
278	1482	1612	1307	
279	1511	1603	1307	
280	1423	1572	1217	
281	1443	1553	1296	
282	1502	1553	1296	
283	1433	1593	1217	
284	1472	1612	1273	
285	1541	1603	1340	
286	1443	1562	1228	
287	1452	1542	1262	
288	1531	1562	1296	
289	1452	1593	1184	
290	1452	1612	1262	
291	1502	1582	1318	
292	1413	1582	1206	
293	1443	1593	1262	
294	1502	1612	1307	
295	1463	1593	1195	
296	1413	1553	1239	
297	1502	1542	1340	
298	1443	1582	1228	
299	1433	1612	1228	
300	1492	1603	1351	
301	1433	1603	1284	
302	1393	1582	1217	
303	1443	1582	1329	
304	1482	1593	1251	
305	1383	1582	1217	
306	1443	1553	1262	
307	1452	1572	1296	
308	1403	1582	1239	
309	1443	1623	1284	
310	1463	1603	1307	
311	1363	1562	1228	
312	1423	1562	1318	
313	1463	1572	1273	
314	1393	1603	1217	
315	1443	1593	1284	
316	1452	1582	1318	
317	1383	1572	1228	
318	1452	1582	1296	
319	1472	1593	1262	
320	1374	1582	1217	
321	1413	1562	1318	
322	1463	1553	1296	
323	1363	1603	1228	
324	1393	1612	1284	
325	1492	1603	1340	
326	1393	1593	1262	
327	1383	1582	1217	
328	1443	1582	1329	
329	1433	1582	1228	
330	1354	1582	1228	
331	1433	1562	1340	
332	1383	1572	1262	
333	1374	1612	1262	
334	1472	1612	1362	
335	1374	1593	1228	
336	1363	1553	1206	
337	1443	1582	1329	
338	1393	1603	1228	
339	1354	1603	1262	
340	1433	1572	1340	
341	1374	1582	1262	
342	1363	1603	1262	
343	1433	1623	1340	
344	1363	1582	1217	
345	1363	1553	1284	
346	1423	1572	1307	
347	1374	1603	1217	
348	1354	1612	1296	
349	1423	1612	1329	
350	1354	1582	1228	
351	1344	1582	1273	
352	1423	1612	1307	
353	1393	1582	1228	
354	1344	1542	1228	
355	1403	1542	1318	
356	1423	1572	1273	
357	1354	1612	1262	
358	1443	1603	1340	
359	1334	1582	1228	
360	1334	1582	1262	
361	1413	1572	1284	
362	1344	1582	1228	
363	1334	1582	1284	
364	1383	1582	1307	
365	1334	1582	1217	
366	1413	1612	1362	
367	1363	1582	1228	
368	1295	1572	1251	
369	1393	1553	1318	
370	1354	1582	1228	
371	1354	1623	1262	
372	1393	1603	1362	
373	1315	1593	1251	
374	1334	1582	1251	
375	1423	1603	1318	
376	1363	1612	1251	
377	1295	1572	1228	
378	1374	1553	1340	
379	1393	1582	1273	
380	1324	1612	1239	
381	1393	1582	1340	
382	1324	1582	1217	
383	1334	1603	1262	
384	1423	1603	1351	
385	1304	1593	1206	
386	1344	1553	1340	
387	1354	1562	1307	
388	1315	1623	1239	
389	1383	1623	1362	
390	1315	1582	1228	
391	1304	1572	1284	
392	1363	1582	1284	
393	1295	1612	1251	
394	1383	1603	1351	
395	1304	1582	1251	
396	1285	1572	1284	
397	1383	1593	1251	
398	1304	1582	1239	
399	1354	1562	1351	
400	1304	1593	1217	
401	1334	1612	1318	
402	1374	1612	1262	
403	1285	1582	1206	
404	1334	1572	1340	
405	1275	1612	1228	
406	1344	1623	1296	
407	1334	1612	1307	
408	1275	1572	1206	
409	1344	1562	1329	
410	1275	1612	1195	
411	1324	1612	1318	
412	1354	1582	1318	
413	1275	1582	1228	
414	1354	1603	1340	
415	1304	1582	1239	
416	1275	1582	1251	
417	1354	1582	1284	
418	1265	1612	1228	
419	1354	1612	1351	
420	1344	1593	1284	
421	1275	1562	1217	
422	1354	1572	1340	
423	1285	1593	1228	
424	1315	1603	1362	
425	1285	1582	1296	
426	1245	1603	1239	
427	1354	1612	1318	
428	1275	1593	1195	
429	1275	1553	1318	
430	1315	1572	1284	
431	1275	1612	1239	
432	1344	1623	1340	
433	1255	1582	1228	
434	1275	1562	1262	
435	1354	1603	1284	
436	1285	1603	1195	
437	1285	1582	1307	
438	1275	1603	1262	
439	1245	1612	1273	
440	1344	1612	1307	
441	1255	1593	1206	
442	1285	1572	1351	
443	1265	1582	1239	
444	1304	1633	1296	
445	1304	1612	1284	
446	1255	1572	1228	
447	1304	1572	1307	
448	1255	1612	1228	
449	1275	1603	1307	
450	1315	1582	1318	
451	1235	1603	1228	
452	1315	1603	1318	
453	1245	1582	1228	
454	1295	1572	1307	
455	1235	1582	1284	
456	1226	1623	1273	
457	1344	1612	1318	
458	1235	1572	1184	
459	1304	1572	1318	
460	1255	1603	1206	
461	1304	1612	1351	
462	1265	1593	1284	
463	1226	1582	1251	
464	1304	1593	1307	
465	1226	1612	1228	
466	1285	1603	1340	
467	1235	1582	1228	
468	1255	1623	1318	
469	1315	1603	1307	
470	1206	1572	1228	
471	1275	1572	1340	
472	1226	1603	1251	
473	1275	1623	1318	
474	1275	1603	1340	
475	1186	1593	1251	
476	1304	1582	1318	
477	1226	1603	1184	
478	1295	1582	1340	
479	1255	1582	1284	
480	1235	1603	1296	
481	1275	1603	1307	
482	1196	1582	1228	
483	1275	1553	1307	
484	1275	1582	1251	
485	1265	1603	1318	
486	1285	1603	1318	
487	1186	1582	1273	
488	1304	1603	1318	
489	1206	1603	1217	
490	1255	1553	1318	
491	1255	1572	1284	
492	1226	1623	1262	
493	1275	1633	1329	
494	1206	1603	1217	
495	1226	1582	1284	
496	1295	1603	1262	
497	1196	1603	1228	
498	1255	1603	1329	
499	1206	1603	1228	
500	1285	1612	1340	
501	1196	1582	1217	
502	1265	1553	1340	
503	1235	1582	1251	
504	1235	1623	1273	
505	1255	1623	1318	
506	1176	1582	1217	
507	1255	1582	1307	
508	1186	1612	1251	
509	1275	1582	1362	
510	1206	1582	1284	
511	1226	1612	1262	
512	1275	1633	1318	
513	1156	1582	1228	
514	1265	1572	1329	
515	1186	1612	1228	
516	1265	1623	1362	
517	1186	1572	1195	
518	1235	1582	1307	
519	1265	1582	1239	
520	1186	1582	1296	
521	1255	1582	1340	
522	1176	1603	1228	
523	1235	1633	1318	
524	1215	1603	1251	
525	1176	1582	1251	
526	1275	1582	1284	
527	1176	1612	1228	
528	1245	1612	1329	
529	1176	1582	1228	
530	1275	1603	1318	
531	1206	1603	1217	
532	1235	1572	1318	
533	1186	1593	1284	
534	1186	1612	1296	
535	1275	1612	1340	
536	1156	1582	1228	
537	1255	1572	1318	
538	1156	1623	1262	
539	1245	1623	1362	
540	1156	1603	1228	
541	1255	1572	1340	
542	1196	1603	1251	
543	1226	1612	1307	
544	1215	1582	1307	
545	1147	1612	1228	
546	1255	1612	1362	
547	1166	1603	1184	
548	1235	1572	1307	
549	1156	1612	1262	
550	1255	1612	1318	
551	1137	1582	1206	
552	1206	1562	1340	
553	1186	1612	1239	
554	1226	1612	1329	
555	1176	1603	1284	
556	1166	1582	1284	
557	1255	1612	1262	
558	1156	1593	1228	
559	1206	1593	1340	
560	1147	1603	1251	
561	1235	1633	1351	
562	1186	1582	1228	
563	1215	1553	1307	
564	1176	1593	1239	
565	1186	1643	1307	
566	1176	1603	1284	
567	1226	1553	1307	
568	1176	1612	1228	
569	1215	1633	1362	
570	1147	1593	1262	
571	1156	1582	1307	
572	1226	1582	1296	
573	1166	1612	1228	
574	1196	1582	1340	
575	1147	1612	1262	
576	1245	1612	1262	
577	1147	1603	1273	
578	1226	1582	1307	
579	1147	1612	1284	
580	1206	1612	1251	
581	1186	1582	1318	
582	1186	1582	1251	
583	1186	1612	1340	
584	1186	1612	1195	
585	1226	1582	1340	
586	1117	1593	1251	
587	1235	1612	1329	
588	1127	1593	1239	
589	1226	1582	1318	
590	1147	1612	1262	
591	1215	1603	1273	
592	1186	1593	1307	
593	1156	1582	1262	
594	1156	1612	1307	
595	1196	1612	1251	
596	1186	1572	1318	
597	1107	1612	1228	
598	1196	1623	1351	
599	1166	1593	1206	
600	1186	1582	1362	
601	1117	1603	1262	
602	1245	1623	1362	
603	1117	1603	1195	
604	1186	1572	1351	
605	1156	1612	1251	
606	1215	1623	1340	
607	1137	1582	1217	
608	1186	1582	1329	
609	1147	1623	1239	
610	1226	1612	1351	
611	1107	1603	1251	
612	1206	1593	1307	
613	1156	1623	1262	
614	1166	1603	1307	
615	1156	1582	1273	
616	1147	1612	1251	
617	1176	1612	1318	
618	1147	1603	1273	
619	1117	1603	1262	
620	1206	1603	1318	
621	1147	1582	1228	
622	1176	1582	1318	
623	1107	1623	1251	
624	1206	1623	1340	
625	1107	1603	1206	
626	1186	1582	1318	
627	1147	1612	1273	
628	1186	1633	1307	
629	1087	1582	1239	
630	1206	1572	1307	
631	1147	1612	1239	
632	1206	1612	1318	
633	1117	1582	1251	
634	1226	1582	1296	
635	1147	1612	1262	
636	1196	1603	1329	
637	1117	1603	1251	
638	1186	1612	1318	
639	1107	1582	1228	
640	1156	1582	1351	
641	1117	1612	1262	
642	1206	1633	1307	
643	1097	1582	1228	
644	1156	1593	1296	
645	1117	1612	1262	
646	1186	1612	1351	
647	1107	1582	1228	
648	1176	1582	1273	
649	1137	1612	1318	
650	1147	1612	1251	
651	1137	1582	1307	
652	1186	1593	1239	
653	1176	1612	1362	
654	1107	1612	1228	
655	1166	1593	1340	
656	1137	1612	1239	
657	1147	1603	1262	
658	1137	1582	1318	
659	1156	1593	1262	
660	1156	1633	1329	
661	1107	1612	1262	
662	1127	1582	1307	
663	1156	1612	1273	
664	1117	1612	1307	
665	1117	1612	1284	
666	1166	1603	1351	
667	1127	1612	1195	
668	1156	1603	1351	
669	1097	1603	1262	
670	1186	1623	1307	
671	1107	1603	1206	
672	1176	1572	1318	
673	1127	1603	1251	
674	1196	1623	1351	
675	1087	1593	1206	
676	1156	1582	1307	
677	1127	1612	1239	
678	1196	1612	1351	
679	1087	1582	1251	
680	1186	1603	1307	
681	1117	1612	1217	
682	1186	1593	1351	
683	1097	1612	1228	
684	1196	1603	1318	
685	1097	1603	1206	
686	1156	1582	1318	
687	1137	1612	1296	
688	1127	1603	1228	
689	1147	1582	1307	
690	1117	1612	1239	
691	1147	1623	1318	
692	1117	1612	1262	
693	1117	1572	1296	
694	1147	1603	1262	
695	1147	1612	1296	
696	1107	1603	1284	
697	1127	1593	1284	
698	1107	1603	1262	
699	1176	1633	1329	
700	1078	1593	1228	
701	1186	1582	1296	
702	1117	1623	1273	
703	1176	1612	1318	
704	1078	1612	1251	
705	1186	1603	1329	
706	1107	1603	1228	
707	1166	1582	1318	
708	1107	1612	1262	
709	1166	1623	1362	
710	1078	1582	1239	
711	1156	1582	1284	
712	1107	1633	1307	
713	1147	1612	1318	
714	1107	1582	1273	
715	1127	1593	1284	
716	1147	1612	1318	
717	1078	1603	1262	
718	1156	1612	1307	
719	1127	1603	1239	
720	1117	1593	1329	
721	1078	1612	1262	
722	1186	1612	1351	
723	1097	1582	1217	
724	1147	1582	1318	
725	1078	1633	1262	
726	1147	1612	1362	
727	1087	1582	1262	
728	1147	1603	1307	
729	1087	1612	1284	
730	1127	1593	1284	
731	1117	1612	1284	
732	1127	1603	1273	
733	1107	1582	1273	
734	1097	1582	1262	
735	1176	1623	1362	
736	1078	1612	1217	
737	1127	1572	1351	
738	1078	1633	1273	
739	1147	1612	1262	
740	1097	1572	1340	
741	1107	1603	1228	
742	1147	1633	1351	
743	1058	1582	1228	
744	1147	1582	1318	
745	1107	1612	1251	
746	1127	1612	1329	
747	1117	1603	1307	
748	1107	1612	1217	
749	1127	1603	1374	
750	1078	1593	1228	
751	1166	1603	1318	
752	1087	1593	1262	
753	1097	1593	1262	
754	1147	1633	1318	
755	1078	1603	1228	
756	1137	1572	1362	
757	1048	1633	1262	
758	1156	1623	1273	
759	1097	1572	1329	
760	1107	1603	1228	
761	1147	1633	1351	
762	1067	1582	1228	
763	1117	1603	1307	
764	1087	1643	1318	
765	1137	1612	1296	
766	1117	1572	1307	
767	1078	1623	1217	
768	1156	1612	1362	
769	1058	1593	1251	
770	1156	1582	1273	
771	1127	1612	1340	
772	1078	1612	1262	
773	1137	1603	1340	
774	1097	1593	1228	
775	1117	1603	1351	
776	1067	1612	1273	
777	1107	1612	1273	
778	1117	1582	1307	
779	1087	1593	1273	
780	1137	1623	1340	
781	1067	1593	1206	
782	1137	1582	1329	
783	1078	1612	1251	
784	1147	1612	1362	
785	1038	1582	1273	
786	1147	1603	1307	
787	1097	1603	1228	
788	1097	1612	1296	
789	1078	1633	1307	
790	1078	1603	1251	
791	1107	1572	1329	
792	1087	1603	1262	
793	1127	1633	1351	
794	1048	1612	1228	
795	1117	1612	1318	
796	1078	1612	1228	
797	1107	1612	1351	
798	1078	1633	1239	
799	1147	1633	1318	
800	1038	1582	1251	
801	1107	1582	1273	
802	1107	1623	1307	
803	1048	1612	1262	
804	1097	1603	1318	
805	1078	1612	1206	
806	1127	1612	1351	
807	1038	1603	1228	
808	1156	1612	1307	
809	1067	1603	1195	
810	1127	1582	1307	
811	1078	1612	1251	
812	1147	1612	1362	
813	1038	1593	1251	
814	1117	1612	1273	
815	1067	1612	1307	
816	1067	1612	1296	
817	1078	1643	1296	
818	1067	1612	1217	
819	1078	1582	1307	
820	1078	1603	1251	
821	1147	1612	1362	
822	1078	1603	1251	
823	1117	1603	1307	
824	1078	1593	1195	
825	1117	1582	1351	
826	1038	1612	1273	
827	1117	1612	1307	
828	1038	1582	1262	
829	1117	1603	1296	
830	1048	1623	1273	
831	1097	1603	1318	
832	1097	1612	1318	
833	1048	1593	1217	
834	1097	1603	1351	
835	1067	1623	1262	
836	1117	1612	1273	
837	1078	1582	1318	
838	1038	1633	1262	
839	1127	1623	1329	
840	1038	1603	1217	
841	1117	1603	1284	
842	1107	1612	1307	
843	1038	1623	1273	
844	1097	1593	1340	
845	1097	1603	1206	
846	1097	1603	1340	
847	1058	1612	1228	
848	1117	1633	1340	
849	1038	1582	1239	
850	1097	1582	1284	
851	1078	1623	1340	
852	1107	1603	1284	
853	1117	1593	1307	
854	1058	1603	1217	
855	1117	1593	1351	
856	1028	1612	1262	
857	1137	1612	1307	
858	1048	1582	1296	
859	1048	1603	1251	
860	1137	1633	1362	
861	1028	1612	1251	
862	1107	1603	1307	
863	1038	1623	1251	
864	1087	1623	1307	
865	1058	1603	1251	
866	1107	1623	1273	
867	1078	1593	1318	
868	1048	1603	1273	
869	1107	1623	1307	
870	1078	1582	1284	
871	1038	1612	1251	
872	1107	1633	1318	
873	1048	1603	1228	
874	1078	1572	1318	
875	1048	1623	1217	
876	1107	1612	1340	
877	1028	1603	1262	
878	1147	1612	1329	
879	1058	1582	1262	
880	1078	1582	1307	
881	1048	1643	1262	
882	1107	1623	1262	
883	1078	1572	1273	
884	1087	1603	1239	
885	1117	1612	1374	
886	1028	1603	1262	
887	1107	1612	1340	
888	1038	1612	1195	
889	1097	1582	1329	
890	1028	1612	1273	
891	1117	1612	1329	
892	1038	1572	1262	
893	1117	1582	1296	
894	1058	1633	1284	
895	1067	1612	1273	
896	1067	1593	1340	
897	1058	1612	1239	
898	1117	1603	1351	
899	1038	1612	1228	
900	1127	1643	1329	
901	1048	1603	1195	
902	1107	1582	1307	
903	1048	1612	1228	
904	1078	1612	1284	
905	1078	1612	1273	
906	1078	1623	1318	
907	1058	1603	1251	
908	1078	1582	1318	
909	1048	1612	1262	
910	1117	1643	1362	
911	1018	1612	1217	
912	1107	1612	1318	
913	1058	1612	1195	
914	1078	1603	1318	
915	1038	1623	1239	
916	1107	1633	1351	
917	998	1593	1239	
918	1107	1582	1329	
919	1087	1633	1307	
920	1078	1612	1296	
921	1028	1582	1262	
922	1097	1603	1273	
923	1038	1593	1262	
924	1087	1603	1296	
925	1048	1633	1284	
926	1107	1612	1273	
927	1067	1572	1318	
928	1058	1603	1262	
929	1078	1623	1362	
930	1038	1612	1262	
931	1097	1603	1307	
932	1028	1612	1251	
933	1107	1612	1362	
934	1038	1593	1262	
935	1137	1612	1318	
936	1038	1603	1195	
937	1078	1582	1318	
938	1048	1612	1273	
939	1117	1623	1362	
940	1008	1603	1251	
941	1107	1603	1318	
942	1058	1612	1195	
943	1067	1593	1307	
944	1038	1603	1251	
945	1078	1633	1318	
946	1067	1612	1262	
947	1078	1603	1273	
948	1078	1612	1217	
949	1078	1603	1296	
950	1067	1603	1262	
951	1097	1633	1329	
952	1078	1603	1251	
953	1048	1572	1307	
954	1067	1603	1251	
955	1107	1643	1340	
956	1038	1612	1251	
957	1067	1603	1284	
958	1067	1612	1228	
959	1078	1612	1340	
960	1028	1612	1239	
961	1107	1623	1318	
962	1097	1612	1262	
963	1048	1572	1262	
964	1078	1603	1262	
965	1078	1612	1329	
966	1067	1612	1284	
967	1038	1603	1262	
968	1078	1612	1262	
969	1038	1582	1262	
970	1087	1603	1307	
971	1038	1653	1284	
972	1078	1633	1296	
973	1028	1582	1262	
974	1048	1612	1262	
975	1078	1643	1362	
976	998	1582	1228	
977	1087	1603	1307	
978	1018	1623	1262	
979	1078	1603	1318	
980	1058	1582	1307	
981	1018	1612	1251	
982	1107	1612	1351	
983	1028	1603	1239	
984	1078	1612	1296	
985	1028	1603	1284	
986	1067	1612	1296	
987	1078	1603	1340	
988	1038	1623	1228	
989	1067	1612	1329	
990	1078	1593	1307	
991	1018	1623	1251	
992	1107	1612	1340	
993	1038	1582	1284	
994	1048	1612	1262	
995	1067	1623	1362	
996	998	1603	1228	
997	1078	1603	1307	
998	1028	1623	1284	
999	1048	1603	1251	
1000	1078	1593	1340	
1001	1028	1623	1251	
1002	1097	1633	1340	
1003	998	1603	1228	
1004	1107	1623	1307	
1005	1028	1612	1217	
1006	1058	1582	1318	
1007	1018	1612	1262	
1008	1087	1633	1362	
1009	1038	1593	1217	
1010	1087	1582	1318	
1011	1048	1612	1251	
1012	1058	1603	1340	
1013	1048	1612	1307	
1014	1038	1612	1307	
1015	1078	1633	1284	
1016	1018	1582	1228	
1017	1048	1582	1307	
1018	1058	1643	1284	
1019	1097	1612	1307	
1020	1018	1612	1262	
1021	1087	1612	1340	
1022	1008	1593	1239	
1023	1078	1582	1318	
1024	1018	1612	1251	
1025	1067	1633	1340	
1026	1048	1612	1273	
1027	1058	1582	1296	
1028	1078	1612	1273	
1029	1028	1612	1296	
1030	1048	1603	1307	
1031	1038	1612	1262	
1032	1097	1623	1296	
1033	1018	1582	1273	
1034	1048	1603	1296	
1035	1038	1633	1251	
1036	1107	1633	1329	
1037	1018	1593	1228	
1038	1097	1612	1351	
1039	1018	1603	1228	
1040	1067	1582	1329	
1041	1018	1612	1262	
1042	1107	1633	1351	
1043	1008	1593	1239	
1044	1067	1582	1318	
1045	1038	1612	1239	
1046	1097	1633	1340	
1047	1018	1582	1228	
1048	1067	1603	1296	
1049	1048	1603	1251	
1050	1048	1603	1351	
1051	1038	1623	1262	
1052	1078	1612	1351	
1053	1048	1612	1228	
1054	1048	1582	1284	
1055	1058	1603	1251	
1056	1028	1623	1329	
1057	1038	1623	1262	
1058	1018	1582	1307	
1059	1067	1603	1262	
1060	1048	1623	1307	
1061	1048	1603	1284	
1062	1018	1612	1284	
1063	1078	1633	1284	
1064	998	1593	1228	
1065	1078	1582	1340	
1066	1038	1612	1239	
1067	1078	1633	1340	
1068	1058	1603	1340	
1069	989	1623	1239	
1070	1097	1612	1351	
1071	1008	1603	1217	
1072	1018	1582	1318	
1073	1067	1593	1273	
1074	1038	1612	1273	
1075	1058	1623	1318	
1076	989	1612	1262	
1077	1058	1612	1307	
1078	1018	1593	1262	
1079	1058	1603	1307	
1080	1028	1633	1228	
1081	1097	1623	1362	
1082	1028	1623	1251	
1083	1028	1582	1307	
1084	1078	1623	1251	
1085	1048	1612	1318	
1086	1048	1603	1273	
1087	1038	1612	1284	
1088	1078	1612	1284	
1089	998	1582	1228	
1090	1078	1582	1340	
1091	1038	1612	1228	
1092	1067	1623	1362	
1093	1028	1612	1262	
1094	1028	1612	1273	
1095	1107	1612	1307	
1096	1018	1612	1228	
1097	1078	1572	1351	
1098	998	1623	1251	
1099	1097	1643	1329	
1100	998	1582	1251	
1101	1078	1572	1318	
1102	1038	1623	1228	
1103	1097	1623	1351	
1104	1018	1603	1251	
1105	1048	1603	1307	
1106	1028	1612	1251	
1107	1038	1612	1284	
1108	1038	1612	1307	
1109	1018	1633	1284	
1110	1087	1612	1273	
1111	1018	1593	1251	
1112	1048	1603	1318	
1113	1028	1623	1251	
1114	1067	1643	1374	
1115	989	1593	1251	
1116	1078	1582	1340	
1117	1018	1623	1228	
1118	1078	1612	1351	
1119	998	1623	1262	
1120	1018	1612	1307	
1121	1087	1612	1307	
1122	989	1603	1228	
1123	1078	1572	1340	
1124	998	1633	1251	
1125	1097	1643	1340	
1126	989	1582	1228	
1127	1058	1582	1318	
1128	1038	1603	1251	
1129	1038	1612	1318	
1130	1038	1612	1307	
1131	1008	1612	1273	
1132	1107	1612	1307	
1133	998	1593	1217	
1134	1038	1582	1329	
1135	1018	1603	1251	
1136	1067	1623	1351	
1137	1038	1623	1307	
1138	989	1603	1251	
1139	1058	1603	1318	
1140	1008	1612	1217	
1141	1067	1612	1340	
1142	1048	1612	1273	
